Hash,Message
0ce6fda03,"one bug fix by Peter Reilly was omitted, Bugzilla 48768, propertyFile"
91cf4c953,bug 48881 - changing URL for TeamCity nightlies
0bd1b3f1d,"fix for Bug 48876, ANT_CMD_LINE_ARGS are rippling through lower level Ant usage"
90bf63566,Removed my short key and added long key.
d58a06319,pr 48896
c72633ebe,problem 48894
d9c6fb903,Inspired on one of the patches on debian ant Minimum java version 1.8+ is 1.4.
6136859a6,elaborate on srcfiles a bit
cd4f36c8c,"bugzilla 48932, IO error sending mail with plain mimetype, socket closed"
6f0e98a28,"test for bug 48932, socket closed"
724299a14,remove tabs
d46268dc5,reject empty test names.  Submitted by Clark Archer.  PR 43586
bcd34c5d1,Correct typos according to Bug-48984
b57059863,"adjusting the name of an attribute of the p4integrate task, nocopynewtargetfiles instead of nocopytargetfiles"
16b517871,indentation
520de2a8f,bash completion failes if ant throws an exception.  Submitted by Omer Shapira.  PR 48980
e5559c804,uniform reference to bug numbers
3d77ed2e0,rmic's sourcebase is broken.  PR 48970.
2af904c30,not sure whether this is the correct syntax for non-absolute redirects
a5ffa2e18,speed up fast executions (where the process finishes in way less than a second) like attrib.  PR 48734
7e54a7d21,seems that line is broken an kills the other redirects
3078886d8,Proven to be useful to pick up just one feature of BigProjectLogger without all the chrome.
c5dc8c182,Doubled slashes in includes.
43f3df1bc,JUnit is required if you build from source
c35f045b9,make failonerror work as expected when copying to a file instead of a directory
b9b253df5,whitespace
ee8262bfc,Use a CGI script as testcase for Issue 48972
ca1c170b4,"Most probably fix Issue 48972, will close it once I can enable the test and verify the fix (works with a different server)"
16d4f876a,"problems 49079, 48961"
3628209a3,"problems 49079, 48961"
afadfc856,document fixes
84d14bfb7,remove unused rsel ns declaration
1038e813e,"Now that we are on Java 1.4, track RuntimeConfigurable attributes using a LinkedHashMap instead of List/Map combination.  Priority of 'refid' preserved; bug whereby setting an attribute multiple times would add it multiple times to the attribute names list is also corrected."
ec26cc419,add serialVersionUID
43b854e3c,remove test file we must not distribute.  PR 49080
eb2fdfacb,idldepend is on the move.  Submitted by byteslooser AT gmail.com
9969e4d60,jar filesetmanifest=merge only worked for an OS where filesep == /.  PR 49090
7d05241b9,"File(""foo"").getParent() is null if ""foo"" is a symbolic link - File(""./foo"").getParent() is not.  PR 49137."
f70ce7b08,document that symlink's link attribute is not resolved against basedir
a2ab86062,isSymbolicLink throws a NPE if invoked for the file system root
5788dcef7,extract constant
bc2214965,I was tempted to remove reflection because the comment said 1.3 but loadFromXML is a Java5 method
45485bd54,Add enableMultipleMappings and cache attributes to mappedresources
22cc386d2,Added the augment task to manipulate existing references via Ant's basic introspection mechanisms.
08ce84765,loglevel
38446ae43,"looks as if bug 41948 was reappearing on Win7, needs further inverstigation - add some diagnostics"
2c468c212,don't warn about duplicate project names if importing the same URL twice.  PR 49162
8016bd8d2,telnet and rexec have been broken.  PR 49173.  Based on patch submitted by James Wartell
13941782f,extension-point doesn't work with import.  PR 48804
9f96b52f9,preparation for ant 1.8.1 build
