Hash,Message
321c9dc68,assert -> assertTrue in all testcases.
8d66f263f,make sure <propertyfile> closes the file it's been reading from.
8c8d8c5f2,Only override subbuild's basedir if inheritall has been set to false.
9ec1930ae,add some extra savety measures.
6cf09d26f,A fix to make the cleanUp method do full cleanup.
fcd654834,"""Finally I managed to finish a new version of the VAJ tasks. The most important new feature is the ability to execute VAJ tasks from the command line by exploiting the Remote Tool Access feature of VAJ."""
ffea0a9f7,"Rewritten part of the regexp stuff, adding substitution and options. New optional replaceregexp tasks that takes advantage of it."
dfc195732,testcases for case insensitive matches as well as multiline versus singleline mode.
be53ecfdc,Add testcases for the substitution methods (and make them work 8-)
24f9888af,Allow ant script to gracefully handle spaces in $HOME variable
e02b6c98a,Remove misleading javadoc comment so that we start getting less questions about it ;)
6b22a6c91,Fixed documentation to point to new location of manual.
b02276bef,Added a blurb about Emacs JDE and IDEA integration.
d12e6411c,Code clean up:  - removed useless/duplicate imports  - added explicit imports rather than *  - changed specifiers order to be conform to JLS.
0c020a747,Fixed typo reported by Bill Fellows <bfellows@genesis10.com>
3afcc269d,Add pointer to JDEE
7c2ec9515,clarify documentation for <ant> task.
986b213ce,typo
65c82879e,Make <style> support Exolab's new Adaptx processor.
76f5174e7,Fixed imports accidentely removed during cleanup
c6d10f6ff,"formatters assumed that only one test could be running at the same time, this is not true."
bdeeb01ee,Fixed imports accidentely removed during cleanup
cb2e8a1e2,skipemptyfilesat and parallel didn't play nicely together.
36fa373b0,initialize the new project first so that loggers have been configured before we fiddle with its properties.
32da696de,Add testcases for the inheritall/dir attribute combinations and their results on the new project's basedir - clarify documentation.
93ee07ad3,Show that Ant is an Apache project.
3a2956ada,only treat tasks as tasks if they are children of TaskContainers.
e37a83a4b,upgrade to Apache Crimson 1.1.3
97ed3550c,Crimson doesn't bundle the TraX classes any longer.
cb732cb7b,"Kept Apache Ant in the title, but moved it down a row"
e09047d73,We seem to agree - at least on small things 8-)
a7870b167,factor out runtime library detection.
0b1e459d5,Add OS/2 as Os family
d17f3c4f2,Use locale independent methods to identify OS or match attributes and elements in build files.
cc03579eb,Add runtime classes in the Kaffe case as well (it has been there for rmic but not for javac).
4706d9616,Fix increment/decrement bug. PR: 4549 Obtained from: Submitted by: Reviewed by:
a376c57ae,Add the index feature for jar so that it optimizes the class loading process for JDK 1.3+ Patch was submitted by Philippe Prados <philippe@prados.net> I added UTF8 encoding as specified in the specifications and changed the logic a little bit to be closer to what is being done in the implementation of sun.misc.JarIndex in JDK 1.3
ab9f91736,"Take care of NetWare when searching for ""java"" and ""javadoc"", add NetWare case for <property environment=... />."
6aa92bae2,"Make sure tasks inside TaskContainers get their attribute setters called, even if the parent TaskContainer doesn't take care of it itself."
aaed8c297,kill TAB
31d76fc5d,spread the project instance a little further (this accounts for a number of NPEs when using <taskdef> that have been reported).
4eecbff51,I found myself compiling with 1.1 today ...
3bfae8ec2,one more JDK 1.1 fix - testcase will fail as touch with and without argument will result in the same file modification time.
5f93102e1,"Make sure the class passed into Project.addTaskDefinition is suitable for a task, that is it is public, non-abstract, has a no-arg constructor and a public no-arg execute method."
f19ae9c77,enable <javac>'s source switch for fork mode as well.
307c13693,push createTempFile to FileUtils
6b7e33e2e,A task for performing 18n translations on files via preprocessing.
b3d619d50,Added some validation to make sure delimiters are one character long.
d3f69a6b8,Moved interfaces outside of main trunk.
e90e60c11,assert -> assertTrue in two testcases I had missed.
0e9239cb2,fix capitalization of NetWare.
4ec3dd8d8,checkstyle has moved.
1161853a9,TraXLiaisonTest needs TraX (what a surprise).
8c33cae42,Remove undesirable package dependency by making TaskdefsTest facilities available to all Ant Tests in the BuildFileTest class. The next step is to make current Taskdefs inherit directly from BuildFileTest and then deprecate TaskdefsTest
30b11d18c,Make name of the javac executable configurable in fork mode.
0ba89b453,Add a way to pass compiler specific command line arguments to <javac>.
ee474a93b,empty sourcefilesets kill dependset.
a53e6de92,Make sure that the translate task is registered.
e655a9fbe,Move DefaultTypeFactory into interfaces hierarchy as it is used in many tasks. In the future a better abstraction should be found.
cb412d554,Moved DefaultTyeFactory into interfaces hierarchy.
cc0bf7e70,Separated myrmidon out into several jars.
7f140faba,Add pointer to AntHill.
d32a9abcb,"keep track of JAR version that heve been checked into CVS, acknowledge JUnit's license."
722455692,Only add directories as extdirs that actually exist.
afdc184c8,get rid of javadoc warnings
a66a2b7f8,"Add testcases for latest <javac> changes, fix some problem with some rare combination of the fork attribute and build.compiler settings."
f84c5e38f,make unit tests work on Windows (at least I hope so 8-)
87fc3af5c,Group refernces don't want parens any longer in JDK 1.4beta3.
eebd295e9,"AggregateTransformer depends on TraX, not so much on Xalan."
e95515fe4,but it still depends on Xalan ...
2ab27c755,Subclass of fileset which given a root class will return the closure of all classes upon which that class depends.
6d3fa2315,fix error message in copy task.
45463e16c,JARs are never empty.
8deee6eda,"this doesnt fix anything, it just logs the #of files compiled better"
26c2dac51,jsp testcases; not yet with matching junit tests
0735b01b5,Add in a completiong script for nt build files.
b31544238,don't try to do too much with the regexp stuff.
6fcd5887a,targets are not tasks
1e88913f6,Enable the commented out tests in TaskdefTest - they failed because org.apache.tools.ant classes must live on the system classloader to be loaded.
ba558a362,Make <typedef> something that is useful.
feb1b040e,"one more test case -JSP xml format (which does work), and ran tabs-to-spaces on the jspc.xml file just to make the diff look bigger."
45ebe41ab,"added endpiece pointing to ""get involved"" and the task guidelines."
972e0a627,Added a missing table header. Patch from Jeff Turner <jeff@socialchange.net.au>
52c0957b0,DTDs get copied over with property files
1e469669c,Jose Alberto Fernandez's ant descriptor loader
aea7142b1,correct taskname in example
e812438e4,Add documentation for the replaceregexp task
24d47a5c0,backing out of antjar/antlib
9b1df3191,Put importscrubber in external links.
4e7ea7b44,make <mapper> documentation easier to read.
8e37dd0ba,Add encoding attribute to <fixcrlf>
356935f4c,oops
7e8bb3f17,a little cleanup
286537d1f,Make <fixcrlf> work for long lines as well.
eb2f2bbe4,sanity check filter tokens.
96adb9340,this is supposed to be a binary file
540e8914a,this is supposed to be a binary file
3572b96ca,Move all tests to BuildFileTest from TaskdefsTest
3f37290d4,Initial cut at Manifest tests. This is in preparation for handling multiple Class-Path entries. More to come.
cad841b38," - Fixed the search for a file or directory using the <filepath> element    (changes are in checkFile(), in case anyone wants to review this    and make sure I did it right).  - Added a BuildException for when the ""type"" attribute is used with    anything other than the ""file"" attribute.  - Changed the ""Searching..."" output to DEBUG level, since that    seemed more appropriate, and added ""Found..."" output for the    VERBOSE level. PR: Obtained from: Submitted by: Reviewed by:"
634506823,Fixed the description bug reported by Gerhard Langs <glangs@eunet.at> Description is now backslashed so that delimiters are backslashed correctly and do not confuse Oro. Based on a patch from Magesh Umasankar <umagesh@rediffmail.com> Added basic test case to ensure fix.
be7ecb773,A perl script to make it easier to get Execute to run under netware.
37e1a9803,Added slightly modified version of Execute.
833baa0fb,Perforce tests depend on ORO
cf6442318,don't assume a JUnit Test extends TestCase
c657b5ef7,Here are two new ant tasks - BZip2 and BUnzip2. �These two tasks use the BZip2 compression algorithm (Visit: http://sourceware.cygnus.com/bzip2/�for more info.) for packing and unpacking.
8ceff1b47,Add a note about new BZip2 tasks.
c35619ac8,Added more tests for Manifests Fixed problem with multiple class-path attributes. Hopefully Sun will update their spec sometime.
918d6fe30,Remove uneccessary cruft at top of file.
2d3743770,"Allow port specification for the mail task. RFE requested by Andrew McConnell <mcconnell@socketware.com> Heavily based on the patch from Magesh Umasankar <umagesh@rediffmail.com> Errh, I just realized the full patch was in the first attachment, I though Magesh forgot to update the mail task. Doh ! :-("
d7943b3b9,IVJ exception was not nested as it should be. Reported by Chris Kreussling <chris.kreussling@ny.frb.org> I'm committing blindly since I don't have stubs for VAJ
088e18fc1,"Wow, I never knew that echo had a reporting level. Time it got written up."
f1718f0db,Fix up packaging of bzip utilities.
6239084cd,Fixed bug in SignJar not properly handling nested filesets.
7583a2e2f,Remove tabs in IntrospectionHelper
9ded403f7,checksum task and condition.
6f7103db5,oops
ea6e18065,fix gzip test
139c54505,will I ever learn to save all buffers before I commit?
b40b53c73,Adding test to demonstrate multiple files transform for trax as filed in bug 4335
2968fccd3,Use the coverage home directory...not the JProbe home. Be consistent with other tasks. May need to refactor some code in an abstract class. Reported by stefan hardege <s.hardege@web.de>
4b6b75cfb,Fixed a typo of the deprecated tag
08f1fb49e,Added the test testAwkCommand to reproduce bug 4911 I commented it out for now since I'm not that confortable with the quoting logic in command line.
c1b263f47,Applied patch from Garrick Olson <garrick.olson@aceva.com> I refactored the bytecode reading to avoid keeping unnecessary data and wasting memory. I will do a second pass to remove all useless classes.
1db29d174,This is now an interface... all the code that was there is now useless.
18854fe65,trying to remove useless files...
812fa3e8c,little testcase to ensure that I did not break too many things will refactoring aggressively the code behind the hood.
9a1b89273,*** empty log message ***
62f7d9f2c,bad naming....remove this
aa5127900,Removing import that is no more needed... wiped out. :)
f19ecd4d8,Removed useless import.
cadfecbbe,Removing tabs and cleaning up imports ( the layout feature of IntelliJ is great! )
19fc830a1,Uh ! Found stupid bugs while doing some code review:
277a8471b,better incomplete than nothing...
373c7a1c3,Sample JProbe Coverage report obtained from running a Ant compile with a java.* filter. I commented the doctype so that the dtd does not bother us when parsing the document.
41344d212,testing for XMLReport...
4402ecacd,Fixed a couple of messages to make them more meaningful
d1f286d91,Try not breaking the build with the Sitraka tests that requires regexp support and trax at some point
90dcced6a,ANTLR task will now work with the jar being in ${ant.home}/lib rather than in the classpath. Bug 4899 reported by David Holscher <David.Holscher@nav-international.com>
6c315c382,"Make sure that the full stacktrace is logged to the build file, otherwise you will end up guessing the failure reason. It is pretty disappointing for build that last a long time."
2a0da3b95,LineNumberTable has been sent to the recycle bin...
060110dab,fix reversal of logic I introduced with my last patch
8b4c0066b,"Make sure, the test fails for the reason it is supposed to fail."
d5e9b4acc,Added support for specifying CVS_RSH in ant CVS task.
89822c274,Remove out of date design doc.
e444e91c2,donaldp@apache.org --> peter@apache.org
4db248f63,"add method that compares file contents to FileUtils, use it in FixCrLf."
150b0c8bb,Make <replace> more robust by:
a6ed69b0f,An initial cut at getting the RPMs for Ant to build as part of the distribution build.
495b7c468,"Add testcase for <checksum>, clarify its documentation when used as a condition and create checksums in Ant's distribution target."
1942efc11,add real tests fro the gzip and bzip2 tasks.
d9d5e24a7,1.  GZip still usesipFile and not tofile. 2.  Added reference to the new optional task - translate 3.  Checking CVS write access ;-)
b7cfa6d51,1. Ensure javac does not report deprecation warnings. 2. Close fileoutputstream for every iteration.
cbd09b707,typo fix
b904b3ac0,"Pulled the stuff on system.exit, because that is caught, and left a 'fork if things go wierd' message to handle the other cases :-)"
60f1c746a,fix checksum's handling of nested filesets.
75970c6bf,add bzip2 compressed tarballs to distribution target
072028843,New debuglevel attribute for Javac - will be used only when the modern complier is used.
dc00bd536,Fix Bug 4991; add more examples of other options. This should mark the last change to echo.html for a while. Except.
80d371a3b,"1. Refactored Untar to extend from Expand, as untar is very similar to unjar, unwar and unzip. 2. Added 2 new attributes to these tasks - outfile and verbose 3. Nested Patternsets can be used to specify what files are to be extracted from within the archive. 4. Nested Filesets can be specified to select previously archived files for unarchival (PR: 3074)"
fb90584e3,Lines in manifest that have nothing but spaces are treated as empty lines just like JDK's Jar utility does.
df88acfa8,"Some blabber about new features to unjar, untar, unwar and unzip."
470a4695e,Reverted to 1.9
29c201766,remove abuse of the Touch task (that I would have missed if t had not been for Magesh's patch).
ee7a81d64,"Add testcase for untar, improve testcases forip/unzip/tar"
427d2d049,add pointer to list of default excludes to the fileset documentation.
a140cecc4,add faq about defaultexcludes.
7c913046a,typo
45660d1b2,"Add a ""relative"" attribute to <apply> - this allows users to pass relative paths on the command line instead of absolute."
67fd3299e,handle target files as well.
e22d7c509,remove tabs
95fa304e1,"1. As suggested by Peter, nixed the attributes outfile & verbose previously added to Untar, Unjar, Unwar and Unzip, so that these tasks stay focussed on unarchival and nothing but it. 2. If the Src attribute represents a directory, an exception is thrown, as Stefan suggested.  Nested Filesets to be used instead. 3. Testcase added to catch this exception."
b7f51d116,"Classic compiler, so long as it is not Version 1.0 or 1.1.x, also recognizes debuglevel."
668792752,Close HTML tags.
8f54029ad,"Erik's big javadoc fixup, bugzilla ID #4992 In this set making sure Stefan gets the support emails :-)"
5aae1b3e8,"Erik's big javadoc fixup, bugzilla ID #4992"
9d58506ea,Add a little logging to checksum.
df52f7a2f,Add meta section: FAQ about the FAQ.
59f42a571,Make the first answer a little nicer.
419936a24,"XSL that allows automatic update from deprecated tasks to non-deprecated tasks. At the moment it handles the following tasks: apply, javadoc2, deltree, copydir, copyfile, rename. Alternatively it handles the deprecation of the attributes jarfile andipfile of jar andip tasks that will be deprecated starting from Ant 1.5"
c4ee8d1bc,Fixed typo. excludesfiles is an attribute not an element
55c7f4aaa,update info on Anthill
eb2662fe3,add some FAQs.
d66e840a4,how to render the FAQ.
0551fff52,flush logfile while logging - otherwise tail -f get's boring.
cd1fb7679,Remotedir need not be specified for ftp to work.
3c83a0734,Typo fix
82cc947b9,"Added name, arch, version as attributes to Os. This would let one to, say, run different things on sparc or x86 solaris..."
23e4af92c,"Note mentioning new optional attributes - name, arch and version - to <os>"
718426d31,Fixed a comment...in case it is useful to someone
aac9052b0,Rewrote the xsl that allows to visualize ant build logs. Should be a little bit more sexy than the original that was there for a long time.
3b2f961a6,tstamp now supports a timezone attribute for a custom format.
9b3ee4803,Fix grammatical errors or incorrect documentation.
15624f5e8,Allow junitreport to be compiled independent of the presence of Xalan1.
2a87210bc,"Seems silly to produce the same log message for every file, particularly as this message was already issued previously..."
de4ef1dc9,tabs to spaces
49da6b158,Update scratchpad version of jar. This is for the recently implemented Extensions PackageRepository.
084361c12,Update the rest of the Avalon jars.
b51fbab47,Okay lets go to the latest framework now ... this is so we get deprecation warnings during the build ;)
d91ef0968,"First cut at the ExtensionManagers component. This is something that will manage the set of ""Optional Packages"" that task libraries can choose to depend upon."
86a265407,JDK 1.1 compatibility.
339e3993e,"Added code to allow type libraries to depend upon ""Optional Packages"" aka ""Extensions""."
aedaee605,Added an extra ignore to block annoying ?'s
77be1b356,Removed some unecessary imports.
3b5944bc9,Update to use LogEnabled interface rather than Loggable interface.
ce3ae742b,"Sheesh.  In restructuring, I made only one line of code change, and I managed to screw it up.  ;-) Submitted by:	Stephane Bailliez <sbailliez@imediation.com>"
4c0cfd6b4,Add info about XML Publication
e84bbfa8b,obviously Ant 1.5alpha can use Anakia as well 8-)
b261a711c,Clarify evaluation pattern of attributes defined for <os>
3781d8b0e,"Add support to for XSLT output types.  This maps to TraX's:    transformer.setOutputProperty(OutputKeys.METHOD, type);"
8ca5e3442,More of Erik's html cleanup. Maybe we should make a successful run through jtidy part of the build?
71587917f,Jose Alberto Fernandez's prototype antlib/antjar code. This code lacks a build file of its own right now; it can drop in on top of build\classes.
034f849f5,"Javadocs for a lot (but not all) the Project methods. Also added a couple of explicit throws BuildException calls, even though by virtue of being a RuntimeException it aint compulsory."
816d018e6,Add pointer to Paul's record generating tasks.
5728d77e0,"Fix my previous fix. First time thru, I thought filepath was only used with a <fileset> (oops). Changed passed-in file to be a string, so it doesn't end up becoming a full-pathname prepended with the base dir, which wasn't really needed and was complicating using it when a filepath was specified. Also fixed some of the logging. (Also, hopefully the Java is a bit better this time :) PR: Obtained from: Submitted by: Reviewed by:"
932dee230,change Paul's email address.
41607341a,Make sure only files are passed as possibilites when a directory is given. PR: 5128 Obtained from: Submitted by: Reviewed by:
17e5ca872,Convert tabs to spaces...
f15a929e0,"PR 5025 : Execute still fails when failonerror=false and the error is program not found PR 4345 :Request for addition of ""rcproperty"" attribute to <exec>"
02673734f,"PR 4345 :Request for addition of ""rcproperty"" attribute to <exec>"
8379ced1d,PR 5025 : no MSJVM support.
9b4609e4b,"Stuck the http task set (get, head, post, setproxy) into the sandbox. All need to move to httpclient for a better user experience, except maybe setproxy which is ready to roll as is."
daa1b619a,PR 5025 : Execute still fails when failonerror=false and the error is program not found
217e32560,PR 5025 : no MSJVM support.
83f6a8ed8,PR:4992 Submitted by:Erik Hatcher
a2fccdf28,"make things binary, that should be binary."
b6e535486,re-add files in binary mode.
8a676908c,"Make testcase for <available> pass again, by re-applying the resolveFile magic unless a filepaths has been specified."
aacd26fab,split javac testcase so that it doesn't use Project.unsetProperty any longer.
674d4a864,Add pointer to GenJar
114af4d39,Move dependency classfileset support code over to Apache BCEL
4d83c345b,Additional functionality for classfileset.
bf5d49abf,Preparing real huge test files on bzip2 tasks....
3beb7f13c,Make BZip2 task comply with native bzip2 when there are multiple blocks in the compressed file.
0c5f76d9f,Add warning that the XSL:P link doesn't work.
e8e51a71b,datatypes for regexp replace task.
5021163e5,New task <waitfor> that waits until a given condition gets true or a timeout occurs.
f6db0835f,New task <input>
dbec36ef5,these things don't exist (any longer)
bad48b6b7,add pointer to doxygen task.
4c8ebdb48,This patch forces property setting to follow the same rules as the rest of ant in most tasks. The few tasks where we have not forced immutability will instead get 3 line ugly warnings telling them that they should upgrade or not use the same property name etc.
a1694b917,"new method, killedProcess() which returns true if there is a watchdog and it killed the process"
d8b96a635,report a timeout to the log
b1aff2909,"PR: 3952, 3654 : ""4NT not being recognised correctly"" Submitted by: alan@coldsmoke.com (Alan Arvesen), greg_fenton@yahoo.com (Greg Fenton) Reviewed by: Steve Loughran"
85ea2966d,timeout actions stated
325e13a93,"added changes to exec, and a bit on the immutability fixes in the 'this may break things' section"
ec8358d87,"- Fixed some case issues related to JProbe directories under Solaris. - SourceFile attribute does not always exists in the bytecode, so take care of it."
a79e66718,Remove unsetProperty() because it allows tasks to break immutability.
150cad6b1,"Add a method replaceProperties(Project,String). This delegates directly to replaceProperties(Project,String,HashMap). The Map parameter contains all the properties in Project."
c20651256,Make changes so that tasks use the two arg replaceProperties() rather than 3 arg as it is lower coupling.
6c0bd9880,Clean up tabs and fix some ugly css mistakes. Should look a little bit better now.
28fb40a06,Add an etc directory to the distrib and copy some useful stylesheets to it.
c12aaa8a0,Typo fixed.
1bd831271,paragraph on hp radpak ant gui tool
5b377d290,Last weeks changes took away helpful information about why exec failed to run; this puts it back in.
0d8d34b93,PR: 5255 Clarified that <copy> doesnt preserve file perms on unix.
8a7fce7e2,"If a task contains setFoo(String) and setFoo(Bar), setFoo(Bar) gets selected by the introspection mechanism."
e503ebd4c,setFoo(String) replaced with setFoo(ExtendedEnumeratedAttribute) for certain attributes of these tasks: Available.java Tar.java Tstamp.java setFoo(String) has been deprecated for the affected attributes.
3a28c02ef,setAction(String) replaced with setAction(FTP.Action) for action attribute of the FTP task.  setAction(String) has been deprecated.
76fa4670c,add BCEL to the list of required libraries.
dd5b247d5,More setFoo(String) to setFoo(Bar) conversions. Didn't worry too much about WaitFor's backward compatibility issues as it is hardly a week old. WaitFor has ben modified this way so that it is consistent with Tstamp and takes in enumerated attributes for unit instead of allowing arbitrary letters/ words suffixed to the time.
66716b51a,Valid values for waitforunit and checkeveryunit provided.
8ce69f050,Display to the user another cause of task not found exception being thrown.
c3abf0c4c,Remove some deprecated language features.
b06aed691,Update to remove warnings generated by antcall due to last immutability tightening. Did this by adding a protected constructor to property.
d69a1829c,Ensure maxWaitMIllis and checkEveryMillis results in proper values irrespective of the order in which the setter methods are called.
809dcaf28,enable modified version of the awk test to demonstrate there is no problem.
44bbe5b13,Speed up <move>: Try to rename the top directory if we are moving complete directory trees.
e241dd137,Changes to <move> noted.
aa497f965,"YALP (yet another logo proposal, as Stefan puts it)"
bd3509fb8,Don't punish people who want to modify the values of existing properties in tasks of their own.
8e9003672,Add the new logo proposals to the site.
d21e6ff3f,improve documentation of the regexp mapper.
3433f8946,Advice TaskContainer writers to use Task.perform.
04a1688d9,fix testcase that requires /tmp to exist (at least I hope so).
d9171245f,register style task as error listener to the Trax transformer and factory so messages will get back to Ant's logging system.
f7def885d,"Added a protected method ""recreateSrc"" to help task writers who extend Javac."
7fbbcdf66,Patch about targetfolder from Steve Cohen. I also refactored the task a little bit to support directly primitive types such as int or boolean and fixed a couple of mistakes about error handling in the original code.
323d7b616,little clarification in the code
056256551,fractional doc clarification
3bad92b00,Removing a redundant check.
69d796cd1,Added a test for time dependent copy -and the ability to override it.
48aa9d115,"Added a test for time dependent copy -and the ability to override it. This is long for a test (=harder to tell which assert failed), but if you are going to sleep between touches then you should make the most of the test."
0752e7dc3,Commit a trimmed list of actions todo.
1b414dd2d,Revert to original API for ConfigurationHandler.
c58f8e6e7,Patch from Scott Stirling <scottstirling@rcn.com> that allows stack trace filtering for formatters. It will filter out those unneeded frame from Ant and JUnit so the stack will be much more readable.
03e744852,constructor has changed for filtering
