Hash,Message
dea3b5a66,"Tuning 1-if you dont specify an archive name, use that of the project 2-its OK to specify suffix="""" 3-you do need the ""."" in the suffix; this was not needed. (3) will break anything which set the suffix. I assumed the user base was small enough to avoid a compatibility hack."
6a3d5030b,add new preservelastmodified attribute to signjar PR: 30987 Obtained from: Ignacio Coloma
c55c4a010,make the preserveLastModified field private
332c6b20f,add doc for issigned condition
4ea37cc30,changed error message to explain what was missing.
5ab9fc9b8,doc for signedselector
5741675ee,"1. Removing mention of JDK 1.1 which is no longer supported anyway. 2. More readable HTML source formatting - reduce merge conflicts, e.g."
3703724a1,s/can not/cannot/
515949fd3,"Please don't modify my working copy during tests, otherwise I'm going to commit changed files by accident"
42613f4d3,remove mention of issigned task
4d34b0388,added isfileselected test
a0a51d69b,use isfileselected in test instead of the pathconvert hack
a53a52b36,add unit test for signedslector
5766a6501,use absolute path instread of canonical path in subant PR: 30438
87a551048,opps
99055de43,stylecheck
95b365dff,sylecheck and implement DynamicElementNS instead of DynamicConfiguratorNS
94ae79c22,checkstyle
a3c195e58,stylecheck
260563c19,checkstyle
b3c6270b7,stylecheck
f913afd3a,stylecheck
569f22ace,checkstyle
bc09dd927,Library flattens files
88b73e8d7,Library flattens files; make class static in xmlvalidate
b01e612b2,opps
f2cdd9715,checkstyle
834ae1208,"Small Javadoc change. CVS: ---------------------------------------------------------------------- CVS: PR: CVS:   If this change addresses a PR in the problem report tracking CVS:   database, then enter the PR number(s) here. CVS: Obtained from: CVS:   If this change has been taken from another system, such as NCSA, CVS:   then name the system in this line, otherwise delete it. CVS: Submitted by: CVS:   If this code has been contributed to Apache by someone else; i.e., CVS:   they sent us a patch or a new module, then include their name/email CVS:   address here. If this is your work then delete this line. CVS: Reviewed by: CVS:   If we are doing pre-commit code reviews and someone else has CVS:   reviewed your changes, include their name(s) here. CVS:   If you have not had it reviewed then delete this line."
beba70218,Trivial Javadoc formatting edits.
2d9fb4c56,Document the checkdirs attribute of the date selector. PR: 32281 Submitted by: Robert Anderson
e8e8e10d1,Try to speed up DirectoryScanner by using hash lookups instead of linear searches and pattern matching on non-wildcard patterns.
a6ae3beeb,Use the more official nightly builds
9c8768b75,checkstyle changes Obtained from: Kev Jackson
677491b92,use the FileUtils#close method
a05d1f121,First attempt at optimizing theip code to have decent performance The performance problem was mainly due to the entry insertion in the hashtable where all hash code were equals in the hashtable. I also removed a lot of unecessaryip(Long|Short) object creation by adding static methods and suppressed a hashtable.
6cb33f75a,Minor corrections plus added @param and @return where missing Obtained from: Kevin Jackson
6c310a371,checkstyle
a0ba302ef,checkstyle changes Obtained from: Kevin Jackson
2ca7dca3a,checkstyle changes Obtained from: Kevin Jackson
ab752d029,"Some general style changes, javadoc comments, removed c++ style variable names Obtained from: Kevin Jackson"
493661af5,checkstyle changes Obtained from: Kevin Jackson
0c81c851c,"allow filenamemappers types to be placed directly as a nested element to <copy>, <execon>, <pathconvert>, <uptodate>, unzip,unjar,unwar, <native2ascii> testcases and docs to follow"
d3da7fa71,Improving Javadoc of Executor impls to be more informative. :-) Matt please check.
46399f6e3,Minor stylistic refactoring.
6fdb6869e,Minor simplification: task.log(...) ~ task.getProject().log(...).
5a45e0117,"1. Never use new File(url.getFile()); it is not safe with all paths. 2. Using File.deleteOnExit for temp files, just in case the VM croaks."
71333195c,Trying to make unit tests independent of CWD.
d3e3db4fc,Unused constant.
fa9ec13f4,Just moving license to top of file for consistency.
60059dafe,"If junittask is loaded by a different classloader than the project classloader, set the junittask classloader as the parent of the classloader used to load the tests, otherwise the tests will not see the classes in ant-junit.jar and the classes loaded with the tests will use a different junit.jar than the junit used by junittask and will be not be compatible. PR: 28474"
4b829dcd9,"Jikes doesn't like -source 1.2 either, found by Gump running on Kaffe+Jikes"
b0229b068,Hack to make the testcases pass. PR: 32506
f544eb807,Useless temporary variables mostly.
be6e9c4ce,Missed a couple.
76122e84b,Various changes => fewer LOC
77a6d300b,typo
77b4a86f3,Clarify failonerror.
8ede41b42,warn when Ant upgrades -source for jikes
0f9572806,doc explanation
5320013dd,Address Windows CVS client line ending conversion incompatibility issue.
411673fe3,In bug 32566 someone asked about the thread safety requirements in Ant. This made me perform a quick check on the main flow of the Ant project from a threading perspective. The only cause for wich the tasks specified in the build file may be executed in another thread is the parallel task. The parallel task does not ensure all variables are stored in memory before the new threads start.
083300773,"Checkstyle updates. (removed trailing spaces just added, updated javadoc, removed an undocumented BuildException which was neither thrown according to interface nor according to methods implementation.)"
64f7d86fe,checkstyle changes Obtained from: Kevin Jackson
4fed10f73,document using a filenamemapper type in place of the mapper element
6d6bbfeb1,with the bugzilla change 30161 it is not necessary to place  Path.systemClasspath in the antclassloader Doing so causes resources to appear twice
8263f39a5,doc for use of filenamemaper in uptodate
04fc74570,Checkstyle changes for UptoDate.java Obtained from: Kevin Jackson
52159303c,Try to help the Gump/Kaffe/Jikes build
88e120830,Javadoc and LOC bumming
07e4efdd0,More LOC bumming
c84ce0470,"The manual strongly encourages you to specify source/target levels, yet it gave no examples that did so! Putting in some usages to plant the bug in people's minds. (Especially important for people just starting to use JDK 1.5, which changed the default source level.)"
13435b662,"If we can use File.getParentFile, there is presumably no reason to use FileUtils.getParentFile, right?"
503492da2,"1. Make checkstyle target work independently of CWD. 2. Add a target to display the text report inline, for easy hyperlink navigation."
79ab8ae1d,Adding me as a commiter to contributors.html
c8c751af8,"PR: 13690 Patch that reduces the memory need of the Replace task, by not creating duplicates of a lot of strings."
6653c42a7,"If we can use File.getParentFile, there is presumably no reason to use FileUtils.getParentFile, right? (Comment re-used from jglick)"
9fdb1c85b,Minor update to allow compilation on 1.2.2 again: cal.getTimeInMillis(); is not available.
a51c373c0,PR: 32566 Real solution to allow big files in a replace action.
46ff223e3,Last patch removed some significant logging in verbose mode. re-added.
2b0c95d41,Make Jikes happy - shadowing of url
e142e5add,Make Jikes happy - shadowing and some non-static private finals
57195a218,Temporarily skip test that fail in Gump because of a Gump bug
e70b911fa,Random spelling and javadoc changes.
aa5fccfbe,"remove deprecated tag from ProjectHelper#configureProject() it has been used for a long time, and one cannot just replace it with the non-static parse method, without setting the ""ant.projectHelper"" reference. PR: 32668 Reported by:  Nell Gawor"
b0e60527f,checkstyle changes Obtained from: Kevin Jackson
5cf848fdb,"URL#getFile does not output a nice filename for files with spaces, and absolute windows filenames. So use the FileUtils#fromURI() instead. PR: 32508"
49eb4db50,"Remove unnecessary empty Hashtable instantiations, LOC bumming and Javadoc fixes."
069a16ffb,PR: 32566 Updated whatsnew for modified replace
66cbfe335,typo
e772179bf,Sync with the html file (yes I know it should be the other way around)
bfb2c6ca3,PR: 32640 Updated FAQ with a reference to the manual for developing new tasks (and some more). Bonus: some typo fixes.
cf2fcaff6,Kaffe has a new RMIC compiler
1ddaea805,"touch gets nested mapper plus verbose, mkdirs, and pattern attributes."
ec3594d7a,Javadoc reformatting.
4715ee28a,Javadoc
c6995b83d,Merging to the 1.6 branch
0733dbfc6,Lower-case HTML tags
f5ba6b2b7,lower-case HTML tags
8d0f8b396,Merged Executor to 1.6 branch
73e22b9d3,"Loop optimization, Submitted by Kevin Jackson"
0a03dc4b5,"Use close method to close streams, Submitted by Kevin Jackson"
52a9f601c,Document Kaffe rmic changes
1824d36b3,Add timeone to the test case.
84ea84cd4,Javadoc
8e9a25e46,"For non-debug (verbose) log messages, enclose property names in double quotes for clarity.  Fix cases where ""property name"" is logged as '${property name}' as that notation more appropriately refers to the property's value."
fd1350c42,use Touch#addConfigured(Mapper) rather than add(Mapper) as the mapper is used in the method
cd8a8e0cc,LOC bumming and Javadoc
960cd2a71,More javadoc work and LOC bumming.
89683e39e,Spelling
ed1dc6c23,Checkstyle - Kevin Jackson mods
2d0707e13,"Jikes again: shadows, some private finals that could be static and statics used as instance methods"
8f464f7f9,SplashScreenTest can't be compiled without SplashTask
305da99f8,Checkstyle
e4442deac,Checkstyle
698cfd4a7,Mark project's default attribute as optional (again!). PR: 32732
bc61ebf17,"Same LOC count, minus 2 method calls, cute implementation.  ;)"
49fd65528,Small refactoring
0bcd7a547,Mostly javadoc
f8bc42dda,Yet more bumming & javadoc.  You'd think I'd have stopped by now...
3e919cffb,LOC
139cee57f,More LOC; also shrank constructor so checkstyle wouldn't complain.
b5fc1bb24,opps: shadow setting due to renaming
c4eee4d98,style - by Kevin Jackson
c4e4dd9bb,Shadowing
ae0dd4dca,add casesensitive and handledirchar to globmapper and regexpmapper PR: 16686 and 32487
19d45cc66,testcases for new attributes on globmapper and regexpmapper
da7f8e2c5,New mapper - <filtermapper>. This is a filterchain applied to the source file names of the filenamemapper#mapFileName function.
4ab55dc0c,More shadows and statics that make Jikes whine
