Hash,Message
bea36bbd2,don't assume File#isDirectory == !File#isFile - i.e. explicitly test and drop objects that are neither files nor directories.  PR 56149
6e5a68837,add inputencoding to mail's message when read from a file.  PR 56258
065256f57,whitespace only
671dff9a1,no need to buffer anything when all we perform are bulk operations
0faf6e94d,small refactoring
5bb9e1adb,try to help Java5 builds and finally figure out what was wrong with disabled test
601c71b1f,simply doesn't work on java5
c60268299,"add gzip content-encoding support to <get>, submitted by Maarten Coene.  PR 49453"
1030536db,"add gzip content-encoding support to <get>, submitted by Maarten Coene.  PR 49453"
51441438e,really only triggering new Jenkins builds
2d283dd11,"URLResource#isExists returns true for non-existent http and ftp URLs, based on patch by Anthony Wat, PR 51110"
92bbb897e,some of our tests require JUnit4
6d1f9a9fa,fix test-compile configuration for ant-apache-oro
42beec8e1,"A new resource collection multirootfileset, PR 48621"
d2734857f,somehow a space managed to slip in
0a4b4812b,try to make tests pass on Windows
002c84be0,another attempt to make tests pass on Windows
d21069fb0,a bit more readable and tests for cache=false
444a95325,"add a new quiet attribute to <get>, GitHub PR by hydra1983, closes #1"
9d3c394c5,junit task should support parallel/threads option PR 55925
d448e74cb,hydra1983 is Edison Guo
b44a63dfe,starting to change the test cases to make them use unique temporary directories to be able to run the test cases in multiple threads.
91773c13c,removing debug output
547aa925b,@since marker
4205adcb7,zip test wasn't cleaning up properly - and testDefaultExcludesAndUpdate errored out
4305c12e4,filelists look borked
14581f9b7,removing obsolete targets used for releases in the past
3fb8df68d,"adding the junit jars to the source distribution, problem reported by Michael Durket"
245209850,creating temporary directory with a unique name
47e566b00,creating temporary directory with a unique name
d7d337b63,creating temporary directory with a unique name
2b49aae79,creating temporary directory with a unique name
b56846282,changing tests to adopt unique temporary directories
0d9a9e084,changing tests to adopt unique temporary directories
788127703,changing tests to adopt unique temporary directories
abf373b6c,changing tests to adopt unique temporary directories
241a7d6d0,Don't try to copy the javadoc if generation was skipped
4c0b73f72,detect Java9
105011430,fix javadoc comment
395d280d9,adding mention of Java 1.9
7d0916e46,By default disable JavaDocs Doclint which was introduced in Java8 and breaks the builds due not-strict-html JavaDoc comments. Could be enabled via -DwithDoclint=true
bed22b00f,JavaDoc fixes (for Java8 doclint) - first bunch
7830e9cb4,"Property ""args"" is set on project level. So setting a default value inside a target wont work."
e5d319e8e,more Java9 stuff - create the CompilerAdapter for J9 - tests of source and target - add detection of J9 to antunit-base.xml
7eab7687d,hit the commit-button too early: have to comment these two tests out
b61c80746,"Test improvements: convert to JUnit4, improved error testing and remove sleeps"
5bc13a2c0,Prevent on cleanup NPE when test skipped
84e495132,Increase timeout in test to give loaded systems a chance to complete properly
b5fa00fce,Add Intellij IDEA control files to GitIgnore
7bde4f27d,preparation for Ant 1.9.4 release
3460aa3bb,preparation for ant 1.9.5 release
cef41d260,rolling back to ant 1.9.4 as the pom.xml of ant-testutil was referencing incorrectly junit 3.8.2 instead of junit 4.11
