Hash,Message
5af1ce76d,Make wrapper script work if ant is a relative symlink and ANT_HOME isn't set.
130eef527,Demonstrate bug 18403
5d14cd4e4,prefix attribute of <zipfileset> would not generate directory entries for the prefix itself.
21eb88b56,Add a forwardslash attribute to <apply>
1a07b74e7,Provide some intra-page navigation links.
4f509c65b,Not only the absolute paths
c84425e27,Add outputencoding attribute to <copy> and friends.
0eeac76aa,demonstrate bug 17441
c699181d0,<stripjavacomments> would consider // inside String constants comments.
3abe710ac,Upgrade to Xerces 2.4.0
2b6e7767d,Demonstrate bug 18414
52b0cf00a,Oops
04c60dbd6,<copy> and <move>'s failonerror didn't apply to filesets pointing to non-existant directories.
53e3cf8d7,revert some formatting changes
d1856da94,Keep track of fixes
76b3474db,Add testcase that shows property expansion in action - this one fails
d90686a9a,Disable failing test
96e6561e6,The xml formatter for JUnit will now honor test case names set with setName
88dcebf81,Various <concat> enhancements.
cc1ba1b47,Improve pvcs docs by moving a paragraph
f7d07d585,"Insert empty strings instead of ""null"" for groups that didn't match."
2864cede9,files attribute splits at spaces as well.
5e0752cf2,merge from 1.5 branch
dbb7a9ccf,One ANT_OPTS should be enough
014117fff,Two fixes will be in 1.5.3
c99b33079,Add tempdir attribute to <junit> to control placement of temporary file.
161579a6d,"Move ""where has this class been loaded from?"" logic to LoaderUtils. Use it in <junit>, <antlr> and Diagnostics."
49dd9d7a4,unURIfy build-file name if necessary.
7ffe10a74,"ANTLR 2.7.2 creates two files, PR 17807"
6540a295c,Small cleanup
5cdfabc03,Sync with main code line
99905c75a,Part 2 of Antoine's patch
e601be9dd,Make <sshexec> wait for the remote command to finish.
b65d193a6,Don't say milliseconds when you mean seconds
79d5993c2,"Compile, then commit!"
c26280a07,Remove redundant classes
3d1bc7efc,Fix ANTLR's test8 testcase.
4c30847da,demonstrate bug 12961
13355064e,Recompile grammar if supergrammar has changed.
662f68f09,Change reporting of problems creating elements within Task containers to say that the container does not support the given nested element.
38f6eba8a,Defer configuration of TaskContainer's tasks. This forces Tasks to get configured just prior to execution picking up latest property values etc.
aa60b7cb1,Remove some tables from HTML and use CSS for layout instead. More to come
41029abcb,2003
dd281425a,Eliminate a few more tables for layout
8d3002cf8,Tweak the handling of config of tasks in task containers. Tasks in task containers are not configured until they are used. Other elements in Task containers (which is now supported by 1.6) will be configured when the task container itself is configured.
9c51b355f,Add <classespath> nested element to mirror <sourcespath> but point to compiled classes.
b001eb2bc,Initial refactoring to address 14849
5c01d4c16,"Use a class that's only in antlrall.jar to add the ""real"" jar to our classpath."
006b093ab,Don't hardcode /usr/bin/env for Unix.
360b0da7f,Enable test for task container property setting
59d49ed44,Demonstrate bug 10262
299865367,"Ignore index lists found when creating a jar with index=""on""."
eb4b039d9,2003
af00b2e81,Make sure that streams get closed
a8ad5a10b,Remove footer table
f208f1dd8,Menu now rendered with CSS
a17b515b5,More CSS based layout
f362736b9,Regen all files
5d135bf96,Demonstrate bug 16972
9ba0cb2f6,Improve standards compliance of created index.
df03da5c6,Add support for JProbe 4.x.
a88ec34a6,Fix up handling of input in nested builds.
0396f77f9,Apply some reflection to become JDepend version independent
6c656bb0f,More CSS - less tables
60e727e4e,KHTML does not right align table cells
ff657cc0d,Regen other pages
3bb2c149a,Speed up <junitreport> by buffering output.
b719b19b8,Sync docs with new functionality.
062217277,Make <javacc> and <jjtree> work with JavaCC version 3.x.
f6e86e880,Remove stray CRs
1aca5cf03,Avoid reusing StringBuffers to work around JDK 1.4.1 memory leak.
224400e50,"New task container test, which fails. This doesn't fail as badly under 1.5.x but nevertheless is not functional"
312804ccf,Remove stray character
4e5861e4d,Add license
a87868236,Replace unprintable character (x'a0') with a space
bfad69862,Fix up handling of TaskContainer configuration.
90e36a855,Article has been removed.
397cfc713,Remove duplication in Parallel
d9ac8e598,Document <input>'s defaultvalue attribute.
0eb5b8341,Add pointer to JMX4Ant.
cbd2da200,FAQ about the brokenip task in 1.5.2
