Hash,Message
bddaffe76,allow to defineipFileSet(s) outside ofip task bugrep 17007
b71d85aa2,keep WHATSNEW up to date
1d1f2da18,Import cleanup
a531c9694,make the WarTest pass
9cd1c82f9,StarTeam performance enhancement PR: 15730 Submitted by: Steve Cohen
255e1d8e8,adding index entries for subant bugrep 19181
112f21127,Syntax error PR: 19186 Submitted by: Chris Reeves
5ebc2dbbd,Fix javadoc warnings
facf7dcfd,More javadoc warning fixes
7ae022476,removed 4 duplicate Visual Source Safe tasks
845b84aec,make antlib work
3c0a4c67c,new README file for antlib
2a3f0e004,removing useless file from proposal
2bdde1268,further cleanup
52303f0a5,2003
8ecbea1eb,Update Antenna's description.
51fa6c6e4,"Some improvements on ""you need cvs in your PATH""."
e596d350a,filter readers modify lineendings.
295ea16da,allow to set a property with the exit code of java bugrep 19099 submitted by Donal Quinlan (donal at savvion dot com)
6d360a5af,"avoid backward compatibility problems for lib attribute of war task, so relaxipFileSet#getRef"
d4dd76a88,fix because of class cast exception detected
9e1f5e185,Add testcase for containsregexp selector.
052d19e95,fixipFileSet#getRef for referencedipFileSets
b404a282b,"Make Definer use the new ClasspathUtils, make ClasspathUtils even more reuse-friendly."
9eb6d592e,Enable previously disabled head-tail tests. Make StripJavaComments recognize and retain Mac line endings.
078e8aaea,Improve OS/2 support:
7717aa2b6,Keep track of changes
c3a903876,Properly deal with multi-byte encodings by reusing existing code that does.
f1122490c,More code reuse
ec1437bc1,More code reuse
b113154a3,<unzip> can now deal with self-extracting archives.
45cd51ce6,Fix broken link
69db71725,Generate attribute requirements
3f9b092e9,Add some new @tags for xdocs
d958f9c2a,Add 2 new @tags that should be ignored by <javadoc>
dd7dcb747,1 more @tag to ignore
342a4d69c,Fix the javadoc comments and add @ant.attribute tags for xdocs documentation generation
d8521f468,fix a typo equivalent not euqivalent
601045579,add a link toipfileset in the section about types supporting references
1bf63b2e7,fixed 2 javadoc typos
373a1b807,New German language book on Ant.
4cacfa503,output file must be specified as argument for JProbe 4.x.
6003b0fe8,Demonstrate bug 19323
adb971260,"Enable mixed-case task names inside task-containers while trying to keep backwards compatibility for all other cases (all ""normal"" nested element names get converted to lower case)."
1ef4674dd,Disabled the test by accident
c2e2310e7,Only tasks should be case-sensitive inside TaskContainers - simply the code a little.
e728aff9e,Fix javadocs comments and add new @ant.attribute tags for xdocs
a97b34c8f,Update the versions of XDoclet and XJavaDoc
116127409,brought in sync with main branch
ab1640ce3,added a basic install-lite target
9177c5d98,Merge file for <property>
6e7154321,From the JDK tool-docs for javac of JDK 1.4:
8618d4a22,"A more defensive approach to PR: 14849, keep things as they've been unless we are using JProbe 4+."
117ecb174,Minor doc changes and optimizations
3abecbb4f,"migrated Ant XDoclet code here, to maintain it easier"
ed5de90ed,Update XDoclet and XJavaDoc (XJavaDoc is no longer a singleton)
ce5322dcf,Switch to using regular collections instead of the deprecated XCollections
62329a457,hopefully fix Gump
a511fb22e,"Throw a BuildException if the root directory does not exist, instead of letting IndexGen NPE"
d3f2f2b68,Provide control over EOL conversion via a new attribute.
57d9d5f42,Demonstrate bug 19449
9e9ac8738,Don't update archives because it lacks directory entries when we are not going to add directory entries either.
02305cfec,Improve fix for PR: 19449.
d60aff9e7,Update with the changes in Project.
695a96add,The ctor takes Project as param.
b152a5f8f,Plug the namespace uri. One way or another - we'll need it.
2a0b07ef1,"Remove one method - it wasn't used, and it seems it's not powerfull enough for all cases discussed. The method that takes UnknownElement, ns, tag should be able to cover everything ( by having access to UE you get access to parent and all the tree - so any kind of policy can be implemented )"
e4b22c0eb,ComponentHelper has been checked in for some time - and I don't know any -1 or major complain.
b3a0cca7c,Last part of component helper merge ( including the fix contains -> containsKey for the test case )
9727b9f0c,need a leading dash for JProbe 4 as well
adb10aa72,"Pointer to Java2HTML, submitted by Jason Shattu <jason dot shattu at java2html dot com>"
7cd7c4e5f,"Big VAJ changes, in particular if they have ever worked for anybody, they probably won't do so any longer."
f1bc629e3,A new task that allows users to modify the list of default excludes.
7f40e9c5c,retain old array for backwards compatibility.
6d7bf1619,New data-type <propertyset>.
06880eabd,outputencoding and fixlastline attributes for <concat>
cf0cc8dc4,Spelling
377617840,Fix broken image links
3168ce712,Nested mappers didn't work for references
56d0ca9a2,"Add nested <propertyset>s to <ant>, <antcall> and <subant>."
08c47d7e6,Add nested <propertyset>s to <java> and <junit>.
ba33a3ed6,Add pointer to idldepend task.
1b88e5367,Add documentation for propertyset
fc6592d9e,Make <rpm> deal with RedHat 8+'s rpmbuild command.
8b5e371c7,Add <rexec> to accompany <telnet> and/or <sshexec>.
1783eaa89,documentation about the antlib proposal and related questions
a571a7b97,modified Project.java and ComponentHelper.java in the antlib proposal to reflect the last changes in the main branch
91a4658af,added a merge point in xdocs for SubAnt and regenerated corresponding manual page PR:19181 docs of subant task
6e883af17,Regenerate docs
3f301fd4e,Remove *encoding attributes from <sync> as they are meaningless when we are not filtering in <copy>.
f24fd222d,failonerror in <copy> has learned some new tricks a while ago
5f705b8fd,typo
6e91f1d96,Doucument format attribute
9e79f648a,Make <echoproperties> support nested <propertyset>s.
741b777b4,Add new builtin attribute to <propertyset> that selects certain predefined propertysets.
2e6fb28f4,Provide more feedback while <get>ing in verbose mode
05a1f53cb,"Similar to PR: 10499, filenames passed in via @argfile needs to be quoted if they contain spaces in JDK 1.4's javadoc. PR: 16871"
409a78c70,"change the example provided in the subant documentation to subant on a fileset without failonerror, rather than a subant on a dirset Submitted by:	Dominique Devienne"
c8a0d8621,fix @since tag
8d0a7dc50,added an example usage of subant with propertyset - request of Dominique Devienne PR:19181
27b9f24bf,"implemented replyto in the EmailTask and the MailLogger. I have implemented it similarly to the other lists of email addresses (To, CC, Bcc) because it might actually be easier that way We might still need a generic parameter collection for other header elements PR: 19141 Obtained from: Submitted by: Reviewed by:"
f6aee884e,2003
f0c61ad2f,"<javac>'s executable attribute can now also be used to specify the executable for jikes, jvc, sj or gcj. PR: 13814"
ae4c06003,Skip <input> if it is asked to set a property that has already been set.
a9659b5c2,spam-protect Martin Landers per his request
0d7f1ce40,You can now limit the parallelism of <apply> and <chmod> by using the new maxparallel attribute. Submitted by:	Frank A. Hunleth <fhunleth at cs dot wustl dot edu> used in build.xml to fix PR: 17640
f8269f189,Demonstrate bug 11732
651d6a52e,Demonstrate bug 18886
6349d0355,Disable currently failing move tests
48b5c5c2b,"Actually, the test for 18886 was supposed to work as is, this is a better test"
c9f232a4f,Don't remove basedirectories of <fileset>s that just happen to be matched completely. PR: 18886
f24b9340d,Remove directories explicitly matched with includes. PR: 11732
194f9cafe,Make <copy>'s failonerror attribute swallow exception while copying as well. PR: 12999
5670f30a8,revert funny reformatting accidentially introduced with last commit
b3e94490f,removeLeadingPath didn't work as expected when trying to remove a path from itself. PR: 19979
9a7b3b191,Fixed typos and made capitalization more consistent
75c69a9d3,spam-protect Francois Rey per his request
84bb50879,Fix self assignment - PR: 19288 - Submitted by: Thierry Lach
ea42c65be,changes in subant mainly concerning iterations done inside a dirset new attributes ignoremissingbuildfiles and genericantfile genericantfile allows to run the same build file with different base dirs it is not compulsory any more to set the attribute target to quote quote to run the default target PR: 18715 Submitted by: Andreas Ames (Andreas dot Ames at tenovis dot com)
3f994d24f,New signature by ct magazine that may give my sig more trust with German users 8-)
ecf85b3eb,Update docs of tasks that inherit new features of <apply> - PR: 20079
aa84db80b,Add pointer to CMSDeploy.
c87d8a40d,Update proposal to remove RfR and add subproject creation clause
8a2fee91b,What has been -traceTreeWalker in ANTLR 2.7.0 has become -traceTreeParser in 2.7.2
944ad0420,"Removed ignoremissingbuildfile, following a remark of DD (Dominique Devienne) in bugzilla. fileset(s) should be used in the case where some directories do not contain a build file. PR: 18715"
ed475344e,NonStop Kernel is Unix as far as Ant is concerned.
bd578f489,Load formatter from user specified classpath - even in the timeout case.
223af50bb,simplify patch a little further
bbb51e6d3,"pull in Antoine's comments on cygwin from 20144 as they were too profound to not add to the docs :) Note also this is my first commit from my new Linux box and SmartCVS, so it may not work first time."
cbab0d07f,"While reviewing this contribution, I saw that the original test in line 120 of DifferentSelector.java :         if(sameDate && !ignoreFileTimes) {             return true;         } was wrong. I changed it to if (!sameDate) {                              return true;                             } Also, DifferentSelector has no Junit test yet, this should be done. PR: 20205 Submitted by: Jeff Turner (jefft at apache dot org)"
750031ae8,New p4labelsync task - update in documentation of Perforce tasks PR: 18431
2649f00fd,added new task p4labelsync
cc260a756,Allow to nest the DifferentSelector using the tag <different/> directly inside filesets PR: 20220 Submitted by: Jeff Turner (jefft at apache dot org)
88e204df8,Make ignoreFileTimes default to true in DifferentSelector to preserve backward compatibility in the behavior of the selector and also make the selector more user friendly. One expects that most users want to ignore file timestamps. PR: 20205 Submitted by: Jeff Turner (jefft at apache dot org)
7c323045a,Add comments about the last changes concerning the <different> selector PR: 20205
373244244,new selector <type> allowing to sort files only or directories only can be extended to support selecting  - is file readable  - is file writeable  - file exists  - file is hidden PR: 20222 Submitted by: Jeff Turner (jefft at apache dot org)
44c504d4c,Copyright line fixes
cf93d8dfd,There is a visible homepage for Ant-Contrib now
38130f9ff,Update documentation to reflect change in inline manifest regeneration policy
b5bd5af05,Add a nested <bootclasspath> to <java>. Submitted by:	W. Craig Trader <craig dot trader at lmco dot com>
3e6155203,fix the completely broken clone() implementations.
ab7c90fc6,Remove split System.arraycopy that is a leftover from times where we forced the -jar argument to be the first on the command line.
35a33fd9b,"Implementation of SMTP-Auth for MimeMail, available through <mail/> and MailLogger. PR: 5969"
568d1d1c8,"had forgotten to submit manual pages, oops PR: 5969"
918f0f6af,Finally added some documentation on the Selectors Test Framework
3de2b29be,add peter reilly to contributors
cf50c9f62,MailLogger has compile time dependency on JavaMail - at least for now
e1fc0ae7e,Remove dependency to JavaMail for MailLogger by using the Mailer class and Class.forName() instead of the MimeMailer class directly Also remove another bug in the MailLogger which would have forbidden to send plain mail PR: 5969
2b980517f,Apply patch from #20270 - adds if/unless clause to junit formatters.  Submitted by Eli Tucker
bca445f36,Followed Peter Reilly's suggestion and added support for the selectors <different> and <type> in SelectorContainer and MatchingTask. This type of changes will soon become history. PR: 20220
2ab437be3,This is supposed to be sorted ;-)
4e2a4f9c9,fix for bug 20306 - regex handling of $ in replace string
07119705a,2003
abf343291,PR: 19897 Submitted by:	Peter Reilly
2bbb06868,Support for SMTP over TLS/SSL in the mail task PR: 19180
202be1f5e,"Adds functionality that makes jboss element look for jbosscmp-jdbc.xml descriptor if ejbjar has cmpversion=""2.0"" set PR: 14709 Submitted by: Rob van Oostrum (rvanoo at xs4all dot nl)"
85b203207,changed email address of Rob van Oostrum to rob at springwellfarms dot ca PR: 14709
2f8193c6b,config attribute added to set the location of a specific PVCS .cfg file PR: 9752 Submitted by: Jon Dickinson (dickinson dot j at ucles dot org dot uk )
f82a8c58d,Log all statements in <sql> PR: 20309
c5e1c2194,"Revert logic that performs the <os family=""win9x""/> check from ""I know all that are not win9x"" to ""I know all thar are win9x""."
b91587431,Make sure that javac source files in lists passed to external compilers are always quoted in the default external compiler implementations Also replace backslashes with slashes in path names containing spaces PR: 10499 17683 Submitted by: Joe Boon (joe dot boon at cdcsolutions dot com) and               Anne Kinsella (anne dot kinsella at iona dot com)
6784b0c0e,Added requirement for jsse.jar for SMTP over TLS/SSL PR: 19180
e0afa9b0a,Suggest using Ant to generate a patch file for Ant.
b1eae8e54,"ok, we all Cut 'n Paste :-)"
e7113e29d,Remind submitters to include the ASF copyright on new files.
a15bea055,Ignore the patch file and the temporary file when checking for Copyright.
709b69377,fixes NPE on iterator causing JXPath to fail with exception if expression returns no results PR: 20272 Submitted by: Nick Chalko (nick at chalko dot com)
cdf128015,"Fix for 20499: When a proxied task throws a build exception, or other exception, the taskadapter reports this at error level. This is incorrect as the intent of taskadapter is to transparently adapt a task, the exception should be reported at verbose level."
225ceb062,"Starting with 1.6, Concat supports filterchain."
ca3816228,Oops.
9a177657a,"license of XmlTask was wrong, corrected from GNU to Apache following an email of Brian Agnew"
ec0ed5336,Fix hopefully bug 18956. The code has been tested on Linux by Adam Ambrose P4HandlerAdapter will now delegate to PumpStreamHandler PR: 18956
b198322c4,Allow tasks to be defined on the fly using scripts
b5aa31ebd,Wrong date
ef0075ae4,Add support for -target to Jikes compiler adapter
539d2cdb7,Various I/O fixes to support input from java tasks. Addition of a -noinput flag to indicate input is not allowed to prevent locking up non-interactive builds.
1d35a8c41,Resolve memory leak when ejecuteJava cleans up AntClassLoader
f97fcdb35,Improve error messages when creating tasks
bd8523c8a,"Importing COM into .NET is adding injury to insult, but if you had to unit test a COM object, how would you do it?"
4026dafb6,Add newly won Java World Editiors Choice Award to News-Page
518c367ed,Put award news on main page
ad187d8d6,handle IE
8ded9a566,Corrected Conor's correction ;-) and reduced a logo-size by 30k (80%) :-)
bfc76ead3,nobody can hide from the comment police
0ad112c8f,"refactoring out something that I see in too, too many places in datatypes"
4ba14096c,"This is not yet linked into <java> but its the intent, or maybe commandLineJava: a datatype for configuring assertion options. This'll be a fun one to test :)"
3a1db4b0d,"fix handling in cvstagdiff of date time formatted as ""dd-MM-yy hh:mm:ss"" PR: 15995 Obtained from: Rob Van Oostrum (rob at springwellfarms dot ca)"
348695b35,add a shout of victory against this bug in WHATSNEW and a hint in the doc (bug was that date specs with spaces in them did not work in cvstagdiff) PR: 15995
0b4c9ae65,add cvsroot and package attributes to the output of <cvstagdiff/> PR: 16081 Submitted by: Rob van Oostrum (rob at springwellfarms dot ca)
e64467f9c,Added the mapper unpackage PR: 18908 Obtained from: Brad Clark Submitted by:  Peter Reilly
59ad4c165,Added some more documentation to the script task. PR: 20805 Author: Jan Materne
8b31f08c8,Throw a build exception if a public constructor that takes in a Reader as its sole argument is absent.
5ba6ab78c,get UpToDate task to log at verbose level when the target file does not exist PR: 20848 Obtained from: Eli Tucker
a812b0a41,Add url attribute to the properties task PR: 20749 Obtained from: Andrew Ferguson
e00d04fd4,Rework scriptdef to use DynamicConfigurator
03e9cb96b,fix the issue : VAJRemoteUtil calls getAbsolutePath instead of getPath PR: 20457 Submitted by: Douglas Reith (douglas_reith at yahoo dot com dot au)
503e2b978,Create the temporary file for output of FixCrLf in the default directory of FileUtils#createTempFile This default directory is presently the current directory where ant is running. I think it should be changed to the java.io.tmpdir PR: 20870 Submitted by: Antoine Levy-Lambert
e96b34981,PR: 20457 and 20870
1a12c40a4,Prevent <ejbjar> Borland implementation from being blocked by java2iiop warning messages PR: 19385 Submitted by: Benoit Moussaud (benoit dot moussaud at criltelecom dot com)
082953af1,Add some details about my activities and a link to my private website.
9b60f270d,Allow JUnit to reuse the same classloader when fork is set to false Submitted by: michael_beauregard at transcanada dot com
345fe8ef3,xdocs fixup
f766a9147,"Doc fixup. I have just started to use this: I like it, but still need to understand all that it does."
4bad244b0,new book : Extreme Programming with Ant Submitted by: Glenn Niemeyer (gniemeyer at tech-partners dot com)
5abbef537,"Fixed imports, replaced import java.io.*; by each of the 4 classes really used."
406fbb2ac,2003
3d4065270,Add pointers to FMPP and GroboUtilsCoverage
3bf1a4ed3,"Throw in copyright year check as well (you knew I'd do that, no? 8-)."
93c2ff54b,PR:	20966 Submitted by:	Jesse Glick
fddadc930,Demonstrate Bugzilla Report 20969
02307f7de,Make Expand behave like DirectoryScanner if a pattern ends with a trailing slash or backslash.
760f5d26a,"Make FileUtilsTest pass on my machine (Windows 2000, JDK 1.4.1_02) 2 changes : - there was no luck with setting the date/time of a file to 123456 milliseconds since the epoch Instead, I set the date time of the file to current time + one day this works. - I changed the test toURI, specs beginning with / or \\ turn URIs beginning with file:///C:/"
91ae25fff,Demonstrate PR 20840
a39aaa86b,Create parent directories for destination files if they are missing.
e4f004d93,Add support for nested dirsets to <apply> and thus to a couple of subclass-tasks as well.
0e3229eb4,Fix error message when filtersfile is missing. PR: 20825
cdd1db5a9,PR:	17195 Submitted by:	Markku Saarela
af90534b7,2003
ab8b8ef56,Allow <touch>'s datetime attribute to accept seconds as well.
16a5d1b56,Aslak prodded: issue 20767 - enhancements to checksum
931a03749,#20767 - adding totalproperty and todir attributes to checksum task - submitted by Aslak Hellesoy
a38cf7332,added checksum enhancement to whatsnew
db672be88,2003 and some 'since' information
a27bac8c2,fix tests that failed because of wrong case in filenames
b4cde9dab,Use java.io.tmpdir as location for temporary files in FileUtils#createTempFile (when the directory parameter is null)
a1f6b5b24,Fix typo
1d273bec1,"An error was happening under Windows when executing the cleanup, test3.zip could not be deleted. This is now fixed."
76c58c9b0,"Make ClassFileSetTest pass under Windows. Scanned files are represented with File.separator, not with a slash under Windows"
ef835e023,Help people who want to donate money to find their way
2f59f52b6,Fix ImageTest for Windows environments. The test was failing due to non respect of the date/time granularity of the filesystem.
7f18b8f61,Make fixcrlf work even with /tmp on a separate filesystem
da037ebd0,2003
b498a4535,Use the new FileUtils#rename method
a07fa6784,Remove paste error
84d3e4a15,All the tests in ANTLRTest.java involving a super-grammar file were failing on Windows. This change fixes the problem.
26f6bfe2b,"Added ANTLR#setGlib(File) Marked ANTLR#setGlib(String) as deprecated, and make it call the new setGlib(File)"
8701272b2,Second patch from antlib update as described in http://issues.apache.org/bugzilla/show_bug.cgi?id=19897 This patch    * unifies the type and task definitions into one table    * types and tasks are represented by a AntTypeDefinition object    * taskadapter has been generalized to a typeadapter    * <typedef/> has a number of new attributes:        - adapter        - adaptto        - onerror    * <taskdef/> html page updated to refer to <typedef/> page
0f3d4a58f,2003
4ae976759,Make filtersets preserve line endings
6453ac69c,opps: set includedelims to the attribute
c858d88d0,opps - 2: set includedelims to the attribute in the C&P method
9f6981d2a,Get Project#getTaskDefinitions and Project#getDataTypeDefinitions to emulate old behaviour   This fixs the <antstructure/> output. Provide ComponentHelper#getAntTypeTable to provide the full table Revert changes to ProjectTest Update Typedef.java (forgot this in previous commit)
b36b67d9e,New Launch facility. Separate jar now can be used to launch Ant which takes over some of the functionality traditionally found in the Ant launch scripts.
6d93fb157,Add pointer to Speech4J
4ffa9e138,quick fix for Ant.java use of property in Ant#reinit
565519bda,change access levels of methods to match new access levels in Definer
ebe2b05bb,"Make FileUtilsTest pass under cygwin I found doing this how to tell whether one is running under cygwin if the first letter (drive letter) of System.getProperty(""user.dir"") is lower case then one is under cygwin"
4f13f33c3,Added the IContract.jar file in the installation dependencies. Added recommended versions of bsf.jar and js.jar (Rhino) coming from an email of Peter Reilly. http://article.gmane.org/gmane.comp.jakarta.ant.user/13887
c1288a2b3,"The translate task did not translate tokens that are placed too close together. This change fixes this. Thanks Tom, sorry for the time it took to process your patch. PR: 17297 Submitted by: Tom Eugelink (tom at tbee dot org)"
e3994560a,Clarify the BSF/Rhino problem
19ddd4efb,Typo
60af10ce5,Try quick fix to make tests pass
5fc7e5fb6,"exclude TranslateTest, does not work"
ceece4c20,fix translate test
ea0ea86ba,cancel previous change
453b98bd1,"TranslateTest is now fixed, removing the exclude."
0d890b455,Docs changes Addition of Bylaws to main site Fix up tables on external page Add Java Pro award news
72de95a69,Cleanup
581c1aa79,"Remove ""outside of target"" as this restriction is not the case for ant 1.6."
ac6abe080,Cleanup resources too
ec5e77ad3,Initial support for reading ofIP files - uncomplete as you cannot get an InputStream to theipEntrys yet.
ad9c15103,"Finish implementation ofipFile, use it in Expand (AKA <unzip>)."
7208f99df,Strange whitespace changes after regenerating the site
96a052eee,bylaws.xml superceedes guidelines.xml
f2eb856ff,Add support for filename-encodings other than UTF8 to <untar>.
602bfa72c,Checkstyle update I've updated the checkstyle buildfile (check.xml) to the latest version of checkstyle. I've also updated the HTML stylesheet and created two new stylesheets to render the checkstyle report in plain text and the xdoc format we use for the other Ant documentation.
d5570e5c6,Calendar.HOUR is different from Calendar.HOUR_OF_DAY
6e2090b71,Need to override isDirectory for situations where setName has been called
6dea74459,Improve algorithm that searches for the central directory - don't get fooled by signatures appearing inside payload.
8703d66ca,Base <zip> and <zipfileset> on newipFile code.
e3cc7de84,checkstyle fixes PR: 21316 Submitted by: Gus Heck (Gus dot Heck at Olin dot edu)
9d09e6bde,checkstyle fixes PR: 21319 Submitted by: Patrick G. Heck (gus dot heck at olin dot edu)
09f141b76,Nested websphere element for ejbjar does not support spaces in file name. This commit addresses this issue PR: 21298 Submitted by: Lee Carver (leeca at pnambic dot com)
4d26c0b34,Add solution of PR 21298 PR: 21298
f292daba9,clean up to pass checkstyle
1c3f4b166,Speed up Path tokeinzation. PR: 21296
348ff7bde,Reduce memory consumption by using lazy initialization. Speed things up a little by using unsynchronized collections. PR: 21296
88c9b2534,clean up to pass checkstyle
481c5c51f,Indentation changes
24f13ef07,Remove cloning of AntTypeDefinition when creating a sub-project PR: 21296
ac7274e1b,Use getProject() instead of the project field
77f91dc2d,Fix up style errors
e271ddf2b,Remove obsolete documentation concerning antlib.
99cdb67df,Remove obsolete proposal
12d6c0187,More checkstyle fixes
4613fe2ba,Remove double-check pattern.
5b331f6ba,Easy stuff - imports and licence headers
c82dc079d,"1) make sure that the -GTC flag on VSSGET only shows up when a timestamp has been set 2) make sure that if you have label="""" you are not going to have -VL-L in the command line arguments"
01a0be022,Fix echeckstyle reported issues
1819851c5,changed for checkstyle
28c5ebe19,"fix for concurrent access to list exception for rhino testcase The original script added tasks to the current target. This is not a good idea, as an the task list of the target is being walked. A change made recently uses an iterator instead of an enumerator to walk the list. The iterator picks up the fact that the list has been changed and causes the concurrent access exception."
f83f5c68c,First pass at fixing checkstyle issues by using IDEA to reformat code and identify problem spots
f463bd2ca,More cleanup
6ee5317ca,Fix a few checkstyle errors
e580392c2,More cleanup
6c0b17e14,Ignore directories in checking for out of date elements in aip/Jar task. Directories can't really be out of date since they have no content.
b3daf333d,"Clarify documentation, PR 18007"
3341571e8,"Don't merge Class-Path attributes, deal with them like with any other attribute - except that they may occur several times, that is."
46c40044e,Move EmptyEnumeration to CollectionUtils
5c5152c70,Add support for JavaCC 3.1
2a0dc6e02,Add destfile attribute to patch.
94ef2fbb4,Make checkstyle a little happier.
8c73a94e5,Some whitespace changes
d5cd6b10b,Checkstyle changes
3bc676846,add comment
c02865f72,checkstyle changes
7573ef75f,Ensure logging message flag is reset Reported By Darin Swanson PR:	21386
7a297b6c9,Checkstyle
feb7ea550,typo
36d84a61d,Checkstyle
f3939727d,Refactor some code into the Launcher. Update ant script to use new launcher.
fb9fb495e,Checkstyle
d1c81b1a6,Rollback - not tested yet
88799e066,checkstyle
e612a5841,Checkstyle
238a51ea1,documenting the import task
453d5532f,Make launcher work on Win2K
b6cfe646d,Don't think you can claim copyright for something that didn't exist.
2b3ae7a24,Remove warning about JAVA_HOME as it isn't required anymore
7ddc352a5,"Use language neutral variable, %ProgramFiles%, to locate Program Files dir"
7411138e0,Detect OpenVMS as <os family>
3d6430630,Describe new Launcher.
62fa7c44f,PR: 21481 Solve issue with CvsTagDiff.java: rdiff command string adds single quote in wrong place
9a9f726dc,Deal with jpackage's file system layout.
ff0739c9e,checkstyle
2e4d3619a,added 3 new testcases for DirectoryScanner
88c40c730,Allow FileUtilsTest to run on DOS/Windows when current drive letter is not C: PR: 21383 Submitted by: Brad Clarke ( bclarke at booksys dot com)
33693452f,resolves bug : propertyfile does *2 instead of +1 actually due to field value of PropertyFile.Entry class overwritten after execution with the result (contains the increment before execution) PR: 21505
5eba0f2b0,"Subtargets is a little confusing - change to ""Other Targets"""
a4d5d0df1,checkstyle
86bd63cdc,Remove explicit mention of Parser jars in the manifest classpath Set the context loader to allow parser to be found.
2450ee6bb,Remove use of InitializeClass now that we are JDK 1.2+
9e91a4637,Slightly better message
ca4b596f4,a bit o' checkstyling
7d752b579,checkstyle
33b7e4299,fix for possible race condition on windows
787728897,Optimize DirectoryScanner to take advantage of include patterns which are not beginning with wildcards PR: 20103
a12cf6319,checkstyle remainders : mostly instance variables which should be private but are protected or public
743a75153,Ensure terminated processes are allowed to complete before finishing the Ant shutdown
baf4809c2,"use for loop instead of iterator when walking the list of tasks, this allows tasks to be added to the current list while the list is being walked."
9e66320fa,Only whitespace changes
66b5bf27b,style
2e6482b28,stylecheck
57f5357a1,"Fix the following (remark of Stefan Bodewig on July 15th 2003 on the dev list) * You go a long way to avoid redundantly adding patterns in DirectoryScanner#checkIncludePatterns (the parent check).  If the patterns come in reversed, you'll still have duplicate roots, no?  Say a/b/c is added before a/b is.  You may avoid this by sorting the include patterns first."
02f7f5bc1,Make toURI and fromURI work correctly on Netware.
