Hash,Message
0695ed141,"This is a fractional refactor of the class to split task creation from adding it to the list of tasks we know about. As the factored out method is private, external routines still cannot create tasks that arent added to the list...this change does not alter the external API of Project, just makes it possible."
013928839,"little consequence of """" not being a valid target name; you cannot have default="""" in <project>"
56a71a007,"a reference that is hard on 1.1, weak on 1.2+"
263a1d74d,"I'm always scared of changing the core classes, so would be more reluctant to commit this if it wasnt needed so much by Axis. Once committed. I'm going to do more soak testing."
38495bec1,Release references to the child project when <ant*> has been done.
686cb8ffd,Provide a resonable name value for test implementations that are not TestCase subclasses - user their getName method if present.
8d3464f4e,"IDEA reformat, and changed destdir to be File type"
c5257beb0,even more missing quotes.
e1ef86cb2,Support name() accessors as well.
fb92b3da3,Don't add extra linefeed in <replaceregexp>
23b5b9d2c,"This looks like duplicate code, I'm not 100% sure, waiting to see whether it affects any Gump run.  It causes problems with custom tasks that have nested Sequential child elements."
a26c94ea6,"Make sure <replaceregexp> doesn't add a newline char at the end of the file if byline=""true"" either."
d176e333b,remove commented out lines
de3b69c37,typos in docs.
8dd879b20,AbstractFileSet should check whether it is a reference in a couple of places
a22447207,Add pointer to Karthik Kumar's doxygen task.
6f5a6677f,"Create FAQ on the Ant 1.4, Windows XP, JDK 1.4 problem and mention the workaround confirmed by Curt Wilhelm."
8b8ee0cc2,Add FAQ contributed by Henri Gomez <hgomez at apache.org>
9b7f00ab2,Add ability to set parser features in <xmlvalidate>.
c8d4ba239,Add preservelastmodified attribute to <ftp>.
2bf9f10a8,New <ftp> action rmdir.
718a6705d,change misleading example in <mail>'s documentation.
c6c2722ad,Fix the path to discovery.
387d93e6e,Make <ftp>'s MKDIR action work recursively (if necessary).
aea068074,Go on if a non-JSP has been found in <wljspc>.
f1fd5e5e8,<tstamp>'s prefix attribute didn't apply to nested <format>s.
1e760c735,Make <cab> use the not deprecated methods of ExecTask.
1e75ac7d0,Make HTML generated by <junitreport> look more like valid HTML.
ddece83ca,<junitreport> would create an empty junit-noframes.html if format was not defined.
d928ea97f,conditionally exclude JUnitReportTest
04408cb59,Remove magic that prepends a $ to vsspath and projectpath in VSS and SOS tasks.
d7e86a8f8,forgot to save some files
5abd6bec4,documentation for some of the inherited attributes has been missing
8d9a2577c,Add some clarification to <antcall>'s docs.
7abf6af62,Make jjtree as verbose as javacc.
f24f4991f,add example for referencing filtersets by id.
29cec9ac5,Upgrade to Xerces 2.2.0
8e67850ad,Add <os> and <exec> support for OS/400.
967ec861a,filtersets that are nested into filersets don't work as the code tries to access nested elements before they have been configured.
6650efb10,Next try for PR: 12844 (Stochern im Nebel)
e42bd46a5,Throw BuildException in <xmlvalidate> if a requested feature is not supported.
6a012bdb4,Fix <linecontains> filter.
89e7e1bb5,New URL and contact for genjar
197435bd0,make genjar URL valid 8-(
d303ffde2,Remove Class-Path from Ant's manifest and provide an ant-bootstrap.jar for people who'd like to run Ant via java -jar.
