Hash,Message
acbf794a7,Forgot to updat whatsnew for PR35499
c7d9cc7d4,Add antlibs to site
f40b51339,opening fencepost error fixed by Knut Wannheden
e67c0f12f,note change
3fb26c5ac,"Uncommitted change in site, Jesse's?"
28f7f37bb,Add Antlib information to site
18281b203,mostly javadoc
6a5d1fc1a,"Only write a 'Running' message for a test, if we are really running just that one test - PR 35605"
df24a3a6a,javadoc + cap constant
0110162c6,javadoc
bcbcbb977,"Fix regexp, PR 35636"
a55663eeb,mostly javadoc
44564adf2,"-breakiterator has been promoted, PR 34580"
481dfab26,grammar?
c300f3995,repostitory fetch will pull down the maven2 library on demand.
1a0e42614,dynamic download of the maven2 lib as  precursor to automatic retrieval.
87d791bb1,"web based cvs is down, alternative location for web based test files"
90641f10b,"viewcvs down, relocated file to normal web part"
c3aacac23,viewcvs down
20c7e9c7a,PR: 35750
589691afe,Style in updates
93795db6d,Greetings from Hackathon: Introduce ResourceSelector in <modified>
ca5f66c95,Damn - I forgot to migrate the tests... I love these commit mails :-)
610e44723,Eliminate confusing wording RE failonerror attribute.
047235954,PR:35824
f6b5fc05d,Found spell error
3c40bb97c,make something a constant
95f1ef12a,missing quote and a missing change.
641bb2b76,"Enhanced upload process. 1. you can override the machine and dest dirs 2. we create the dest dirs, if not found (ignoring errors if they exist) 3. the init-upload target prints out what is about to happen, to help prepare for a private redistribution"
e99b74377,"no, I need the parent dirs too"
9ace17f10,fix typo
d96ebf2d5,"mkdir -p doesnt fail if the dir already exists, so we do not need to ignore the errors."
8fafc252f,Remove blurb about work since i quit
f05fd314d,javadocs
f98fea6a9,"typo, typo and explanation for Log4J"
bf184b2c0,Add SQLUnit
488cadded,Add scriptselector in the TOC
feb6c98bc,Another typo
9be3d121b,update infos about SQLUnit
ce9af8263,Support CVS date format for cvs 1.12.9+ PR: 30962
2df32fe60,add a basic toString() to DataTypes.
c93ff2773,Fixed typo
ef6cf1a0d,Return a FileResource from factory method.
97b94390e,Javadoc
d788f76c8,refine toString() and compareTo() methods
68db901f8,"Add the <first> resource collection, plus its parent, BaseResourceCollectionWrapper."
4662a4c1e,Add option to disable collection caching; refactor cache usage for smaller code.
3bfca0664,Change behavior of getName(); refine compareTo().
cf12b9b86,Make testname2 pass after FileResource name modification.
05988f712,Refactor single-nested-collection enforcement into a BaseResourceCollectionWrapper via composition.
9130ea784,Support cache attribute for <restrict>; delegate to component BaseRCWrapper.
b74502d99,check for File.separator + jre when searching for tools.jar PR: 36043
2d39fb450,Use FailFast iterators.
19d970dbd,FailFast adjustments
c1a8cd521,Inherit from BaseResourceCollectionWrapper (not -Container); improved sorting by hopefully reducing number of comparisons made.
edd384517,guard against no comparators on circular ref. check
5e6d301d8,minus one LOC
f59eb74bb,remove unnecessary java.util.Date instantiation
5d021519e,debugging aid
584f19cde,"Suppress CVS ChangeLogParser test unless tests and Ant share classloader. Not sure why, but apparently needed even after a clean and rebuild."
61ae8e924,"Replace x == """" with """".equals(x) to check if we are looking at the empty target Obtained from: Alexey Panchenko"
a8642c465,"Add ""PesterCat Ant Toolkit"" to external page."
47b620244,Starting introducing Resources in <copy>. (Committing for SVN-migration)
8b432916d,Fix reversed ?: consequences; avoid NPE. PR: 36094 Obtained from: Dave Brosius
abf0a9384,remove reflective toArray calls PR: 36092 Obtained from: Dave Brosius
7aef41c04,"Add Dave Brosius PR: 36092, 36094"
aa83249a9,remove clone taskdef
5a4fe6338,Fix comparison w/ exposed NPE PR: 36093 Obtained from: Dave Brosius
052dcecc5,doc updates
01cd62036,documenting proxy setup
a44afbeef,typefound prints diags in -v option
760ab74bb,Because I got fed up of trying to remember when I last ran a build from a particular command line. Did some constant extraction on the commons/log4j listener while I was in the directory.
da6514b6c,2005 and even copyright header in two cases
1f77f2bf9,documenting passive FTP
b31c3d79f,"Add java1.5 system proxy support, as per bug 36174. I do not see any evidence of this working on my kde/linux system; I will check out and test on Windows.Other tests on other platforms welcome."
7e4ece835,2005
d1226c0a6,documentation
84bb23262,bugrep 36226 : error and failure pages.
baf82d230,add contributor
de621dca3,finish off comments
a8262bbe4,"XML port of CONTRIBUTORS, with html accent encodings placed in."
18ba15aba,s/ant/Ant/g
dd6f766ed,more diagnostics
39f31f02e,"External Page: ant4eclipse (new), clean imports (updated)"
0d9112487,remove blank lines
afca241f1,"This is an official contrib of the smartfrog tourl task to the apache codebase; its aim has been to set up rmic classpaths, but it turns out to use maven2 its kind of convenient to be able to turn any location into a file: url. That is only, what, 3 lines of code, but what this task does is bulk conversion and a set of unit tests that work. Docs are to be xdoc generated"
0d66fda8a,move to constants to define policy strings; change so that ignore loads print out something at -v level. Why so? to debug antlib namespace declarations.
2b1c5eb89,updated
b0078a547,"just making some strings constants, adding javadocs"
7527ef196,"Antlib changes. One I like, one I am still not sure I have right 1. you can go <typedef uri=""antlib:something"" /> and the resource is worked out automatically from the URI. 2. if you use antlib://org/ex/resource.xml we load in the resource by its full path, so you dont need multiple packages to have multiple antlib files. I'm not sure about #2; I think it is convenient once you have antlib-only distros (i.e. inline declaration and script; nothing else), but am not sure about the syntax. Maybe antlib://org.ex/antlib.xml would be better, and more in keeping with WWW URLs; if /antlib.xml is omitted, we would add it by default."
7863c6ca8,2005
657cec004,how to break two builds simultaneously: change the wrong file in the wrong repository.
fce0b0c9d,"extra javadocs, as requested by JHM"
491f9f2e9,move to FileUtils.toURI
c5c26543a,bug #36171; -noclasspath crashes ant if no system classpath is set. submitted by Benjamin Burgess
f4e6936fb,documentation for makeurl. also fixed up errors in tasksoverview.html
095f6959f,update date
bcd151627,"leftover ""copy""->""move"" PR: 36311"
4806c2686,Incorrect argument used for version label in PVCS task PR: 36359
4391d76fe,Wrap System.out in a KeepAliveOutputStream PR: 36302
edc401bef,Document fix for: PR: 36302
dfb34beaa,"ApacheCon effect on my key, try svn commit access"
6c71540c0,switch to svn
92f4942c7,switch to svn
82c972c23,add links to antlib and sandbox
7b5ce7f4b,"fix line-feeds, set svn:eol-style"
b41f1fb23,"subant's inheritall is false by default, PR 36079"
9c0690d9a,move the warning message to where it belongs
be59223d0,"adding messages at the -v level to make it clearer what is going on. Although we always log defined components at -debug, once you do presetdef and macrodef more people may want to see the output. And when you start defining into namespaces, you really want to see what is going on..."
bf2f14c26,logging
493802131,fix previous change
ba073f34d,use hashtable instead of getProperty which may return non-null even if the key is not in the hashtable.  PR 36151
739c2b627,"Can't use {@value} for computed property, only for constants. Fix up indentation and docs a bit. --DD"
611d085ff,update with depends and copy instead of copydir
71ecbaefb,Factor in common code of Attribute/TemplateElement/Text into new base class Member. --DD
6983aaf0b,fix jackedness
8741c485a,Bugzilla 36632 - document end of line handling for <echo/>
23cee0dd7,rework different selector doc
a1665b567,add convenience constructor
ec53cbb02,delete + resource collection support
6066238e5,partially antunit-ize DependSetTest
09f224938,"Apparently equals() is not used much, 'cause I broke it and all tests passed... --DD"
3fd5d9ba3,fileUtils -> final FILE_UTILS
d8a41c88b,dependset + resource collection support
5b7351b7b,"in copypath, we skip directories although there is on other choice -bulk copy. Maybe a switch could determine policy here."
ec9145fe3,PR36680: comment on java bundled XSL engines.
00abd2b7b,mention need for cleartool
fc6ad6cc3,"in copypath, we skip directories although there is on other choice -bulk copy. Maybe a switch could determine policy here."
49dc5f452,fix testcase file; should always be LF
c65205e92,Remove DirectoryScanner import; restructure for taste
0476e5af3,add array constructors for simplified coding of nested selectors
9822ff73c,convenience additions
ee8253d44,add toString implementation
e02f2e063,convenience additions + Resources.toString()
33e3b2533,overload isOutOfDate with long granularity for consistency's sake.
a10f2fd77,overload selectOutOfDateSources w/ ResourceCollection version; delegate existing selectOutOfDateSources to new method.
7a3ae110c,Testing svn installation (fixing some whitespace in the process)
e84f6000f,whitespace only
954f6058d,"Layout, extracted methods / named constants"
2f69b089b,Don't try to delete nonexistent resources; switched to a single static reverse filesystem ResourceComparator.
bb2a74ce5,cright
c0a1de714,make it work for directries with spaces
f45adb64f,use our own code
4d402cce7,ResourceCollection support for batchtest
0ffd5612f,lay grounds for Schema or Relax NG description generators as plugins in antstructure
5b362efc9,resource collection support for subant
d93d7b091,Add resource collection support to copy and friends
575148a66,resource collection support for xslt
a7d38cf26,resource collection support for apply and friends
f027ced8e,resource collection support for unzip/jar/war/tar
7055d10d8,Handle filesets added via add(ResourceCollection) by sending back to addFileset().  remove tabs.
89b81e634,ws/tabs + merge a string cat
1e0b26af3,"No, not necessary"
77cdf2de5,whitespace and 2005
2c40937c5,whitespace
cc4f5d1d6,"Fix avalon builds in Gump, see comments in source"
2b05b66c0,cleanup
af6780ed1,empty collection != no collection - found by Gump and the jline build
b27c382fe,(judiciously) use FileUtils.close()
7204df0de,Fix wrongly-defined build.dir
4504d523d,ensure that property w/ fileset applies to a single file
fa84f9f46,Move Resource-based utility methods in FileUtils to ResourceUtils (static).
e562f879e,antunit-ize checksum tests
4db83aaa5,Support filesystem-only resource collections in checksum.
c936bb8dc,Updated reference to cvs website bugrep 36854
692a8e040,Moved execon to deprecated section
d863847c1,"Improved sorting, added other deprecated tasks to the deprected section."
12278c16e,jar does not support whenempty
01967f454,"Updated the Jar task to have an whenmanifestonly attribute, creating the possibility to skip jar files that would otherwise only contain a jar file. Also started to use this for the optional tasks in the build.xml"
9d3209f82,javadoc fix
5607c4fa7,"Prepare for Gump integration (Gumpy needs ALL optional jars). Next step: configure Gump for overwriting the property ""optional.jars.whenmanifestonly""."
9d36dee4c,Change image from ApacheCon EU to ApacheCon US. Without generated files - had problem while commiting: Commit failed: **\*.html has incosistent newlines
6b537c31e,Control building all optional jars the same way.
582bc0f7f,docs and tests for unzip/tar and resource collections
c6a2ce5a0,empty collection != no collection
5a381558a,<copy> and <sync> can now work on non-filesystem resources as well
fbf1cab7c,typo
b06e2cbc9,wrong property name
3f1d4561b,magic name
cb52a5011,add exception accessor per TODO
fb864a429,Remove extra asterisks ending javadoc comments
ecf83d2e0,implement TODO of configurable buffer size.
2bf768ccc,greedy input handler; will consume stdin completely for unattended builds.
998294dbe,fix linefeeds
5d904dfab,regenerate site and fix linefeeds
e04112f83,revert but fix line ends
f229f155d,make sure generated html has correct linefeeds even if Anakia wants to change them
b3826a939,s/CODE/code/g
7e5b16974,misspelled class name + merge 2 lines
0b9934f2c,fix typo. submitted by Gisbert Amm.
4af209f56,"echoXML does property expansion, does not print the XML header when appending. There is some defect here wherein some tailing spaces get into every printed node, so <e>value</e> goes to <e>value   </e> ; I havent tracked it down yet."
a96627738,"Now that resources become available in more tasks, throw in a couple of new resources, including tarfileset"
f274cd81e,was fixing the wrong directory
b443192f7,example for relative directories
d08491a7d,Some words to if/unless on targets
cc5fb2f27,fixing spell error
a5e5e89b1,change ApacheCon image from EU to US; regenerate site
b3f047d2e,"add to external task page: LaTeX Task, nsd2LaTeX Task, Optistic IDX Java IDE"
9b2c22b77,Bug 36053 + some more additional infos to <echo>
cf5c5625e,more docs and tests
976ce8137,more docs and tests
1400dc3c1,better return the correct size
b5fcf1060,add resource collection support to tar
65d50bad9,Bugzilla 30962. cvschangelog problem with CVS version >= 1.12.x
e7e85f299,provide more information
27f9f065c,tweak a backwards incompatibilty in <tar>
a855a6dbf,"make <apply parallel=""true""> work again even if only filesets but no other resource collections have been specified"
5e755270b,"only one setSrc method, otherwise it is not predictable which one is picked by IntorspectionHelper"
5d1a7711e,instantiate a FileResource when setSrc(Resource) is called. Otherwise a number of tests break.
1e2699687,"solve problem refering jars specfied by Class-Path attribute in manifest of a ant task jar file, when this ant task jar file is located in a directory with space. Bugzilla Report 37085."
d6bf14f70,"solve problem refering jars specfied by Class-Path attribute in manifest of a ant task jar file, when this ant task jar file is located in a directory with space. Bugzilla Report 37085."
44cf7f076,"solve problem refering jars specfied by Class-Path attribute in manifest of a ant task jar file, when this ant task jar file is located in a directory with space. Bugzilla Report 37085."
c6e453b42,"solve problem refering jars specfied by Class-Path attribute in manifest of a ant task jar file, when this ant task jar file is located in a directory with space. Bugzilla Report 37085."
9f5ab4ebe,revert parts of rev 327004
dfc1bee39,Add debugging messages for Gump failure.
f358c00ad,Fix performance issue with StringBuffer.toString() on JDK 5. PR: 37169
32f2e37a9,JDK 1.2 is EOL and documentation is no more available. Point to JDK 5 API PR: 37203
348ec2c27,Fix example by adding the UK iso3166 code PR: 37040
642fd3b8c,bugzilla 37184: multiple calls to addlistener for introspection helper objects reporter:  Frank Harnack
34e64ebd1,Bugzilla 37184; submitted by Frank Harnack.  Also replaced extra listener Vector instances by synchronization for ConcurrentModificationException guards.
d3b91deae,Revert previous change; apparently I am unhinged because I can't see how it's happening but I'm getting ConcurrentModificationExceptions willy-nilly.
a360e39fa,"<delete failonerror=""false"" /> was still failing."
660e304be,remove FileUtils - submitted by Kevin Jackson
ca03664e2,remove call to deprecated method ProjectHelper.parsePropertyString - submitted by Kevin Jackson
e02b442a0,use FileUtils in a static way - submitted by Kevin Jackson
d6f02d26e,make AntlibTest pass on gump
c5d224e2f,"Class Transform is deprecated for a long time, functions are in ExecuteOn - why not use the class directly (instead of inherited one)."
6f8402d92,Bugzilla 28773 * added support for nested filesets into DotnetResource * fixed problem when compiling with several references
1019168a0,2005
b4b0a55f5,Revert my previous change and place a note why we leave apply=Transform.class.
9157b7607,"""Update"" the example output."
c21b522b7,add a few more checks
e3707fdec,resource collections for [bg]unzip2?
a61e9e65f,Add two examples for copying ResourceCollections - one simple and one RC with restrict+sort.
7a806d447,Mask quotes. Dont use properties in the example.
e463367b7,Change to use of AntLib.
215a221e4,Moving self to PMC member.
aeff0ba6e,"Fix for 37341 cache of filterHash must also be invalidated if a file is read, not only if a single filter is added."
256967159,"Fix for 37341 cache of filterHash must also be invalidated if a file is read, not only if a single filter is added."
05ea8611d,ws
3ba9166df,use FileUtils.close()
f61929487,delete the libraries prototype
86adc0747,delete the libraries prototype
f3eed9181,update of library releases
86ffd4224,add resource support to xmlproperty
5e407c51a,add resource support to gzip/bzip2
b1fdc9f54,fix tag name in comment
cd27368fd,Document parallel and maxparallel attributes.  PR# 37533.
f318ba87e,"bcclist said ""carbon copy"" not ""blind carbon copy"".  PR# 37532."
716e0cac2,close tags in binary example.  PR# 37531.
c4ad42ed3,fix for bug report 37348 encode non ascii characters in FileUtils.toURI() this allows to process XML documents with System entities housed in non ASCII paths.
c9f87e716,"restore credit for the xerces-j team, sorry ..."
98f8daca3,"add a test case for bugrep 37348 in the xslt task, also remove unneeded imports in FileUtils"
ab817efa4,"cleanup of imports, use FileUtils.close, submitted by Kevin Jackson"
4bbd382eb,"cleanup of imports, use FileUtils.close, submitted by Kevin Jackson"
f6af37217,"PR 37546: Use alternative names for the compiler argument line. (If modern is specified in javac and javac1.5 is used, and for javac1.5 a command line is specified, but no command line is specified for modern, the javac1.5 command line will be used, if no javac has been specified and javac 1.4 is used and a comman line is specified for modern, the command line specified for modern will be used, etc.)"
5e41b6987,"creation of a new document called bugs containing a part of what was in ""problems"". updating some info."
88b67c99d,source is now in SVN
6022d6715,first step to adapt this file to svn
e1fc8af9c,more CVS->SVN changes
317a5f456,Wrap to 80 cols and re-indent.
c16fd3f13, > 1 ssh invocations to a given host would fail. Bugzilla report 36207.
da75cd979,"I'm no longer with Landmark, and now part of the PMC."
29435d2c4,Add new manifestclasspath core task. Make BuildFileTest call tearDown target automatically in build file test if one is defined.
db060df3c,add filenamemapper support to <xslt>. Bugzilla 37604. Submitted by Maarten Coene.
ac067a950,allow empty <resources> after all.
ae7df7b76,spelling
39e2e6265,EmailTask was eating SMTP error messages. Bugzilla report 37547.
54b56c89e,make bootstrap on JDK 1.2
8adb2a363,"can't ignore the deprecation warnings, can we?"
a41ce8eb7,apt fix. this should have gone in with the fork-only patch in march.
4da759f14,bug# 31972
6a94bf3c6,37328 Definer blows away current thread task
7dab1db1d,"add individual entries for each antlib, also links to viewcvs.cgi instead of the repository http view"
df2996750,put the correct default value into comments
998099d11,"fix extraneous whitespace, should fix svn-antlib tests"
5c23d3d1c,new task loadresource
d50de9f7d,Example for STDIN/STDOUT redirection and supressing the passing of the filename. Needs update when DD patches <apply> ;-)
cdce6d461,reject non-existant resources
6a7128309,properly convert URIs back to file paths when non ascii characters are percent-encoded matches with the change in FileUtils.toURI recently done
2f05511df,make Project a resource factory for convenience
a6792f3fc,really say UNKNOWN if you don't know the size
e7418c420,take failOnError into account
93c574306,fix test
4abb17d87,new resource <javaresource> for stuff that can be loaded via a classloader
224e2140e,update manual
861a44906,resource support for <loadproperties>
3af551b1b,support for Touchable resource collections in <touch>
7c2876282,support for filesystem based resource collections in <mail>
c51cce56b,support for filesystem based resource collections in <signjar> and VerifyJar
36e5ac64f,support for arbitrary resource collections in <sql>
d99445bb6,support for arbitrary resource collections as sources in <uptodate>
4cf9ef09a,this time really commit the VerifyJar version with resource collection support
ef830de68,"Add support for arbitrary resource collections to <zip> and friends, preserve permissions read via a <tarfileset>"
444d7cdf8,update docs
7ac535601,"performance enhancement, without this getNonFilesetResourcesToAdd might get invoked twice if the manifest changes"
57f95d4cd,fix build for JDK1.4 and earlier
3d1381215,"the bigger your project, the harder it is to track down bugs"
7f6746d1f,fix typo
48534cc20,"use SystemId from JAXPUtils, can be better"
3d72fcdb2,fix linefeeds
c4782a847,not much
551b204c2,percent encode the relative paths in ManifestClassPath
3a30ab242,ws
58b30633e,Fix import / removed unused variables
c3788e23d,Replace try-catch with a preemptive check.
1499e60f5,typo
54be7a626,remove java resource support from URL resource in favor of JavaResource.
74e4c0c47,PR 37765: Fixing NPE thanks to Dave Brosius
635c23a09,"PR 37765: Fixing NPE, defect discovered by Dave Brosius"
4c0b551a3,PR 37777  Performance improvements by Dave Brosius
1d8a84b73,Remove unused imports
03d601691,fix setMapper method.  PR# 37760
596831cb7,Fix for Bugzilla 13655. Thanks to Simon Law. Proper return code for ant.bat
b2e7f775d,Added PR 37777 and 37765 in WHATSNEW
3a6a0c25a,Updating an ancient NetBeans reference.
9636a28b3,Another trivial update.
85b2f17bf,"remove mention of version of oro in perforce.html, referring to install.html instead"
4a7b9de34,git-svn-id: https://svn.apache.org/repos/asf/ant/core/trunk@355748 13f79535-47bb-0310-9956-ffa450edef68
4e7f82aed,"<echo> gets encoding support. I cannot believe we never noticed this was missing. Wherever I have been echoing out XML, I have been creating encoding bugs waiting to surface."
4bd65bda3,users building ant should place required external jars under lib/optional
a0b111116,make it consistent with the nested elements
b7b59490a,Add NS support to DOMElementWriter
1efb922bf,untabify
e12c63a6e,"more systematic handling of URIs, delegation of work to the JDK for toURI and fromURI patches prepared by Jesse Glick, Bugzilla 8031"
176d94919,Removing unused imports.
b96c217e1,international tests for ManifestClassPath
8d41239ee,"added missing closing td element, regenerated html"
3ab1146ce,call setProject on ChainReaderHelper instances. Bugzilla #37958.
a5e27b42a,document fix for 37958
02d841902,add'l fixes RE using URI >= Java 1.4:  ensure the URI is encoded prior to passing to URI.create(); ensure no new object is created by encodeUri until encoding is determined to be necessary.
abef27d39,revert encoding of the URI prior to decoding it in Locator#fromURI. Otherwise FileUtilsTest fail.
a0bdebda4,Docu update suggested by Joseph Skudlarek
cc6786e6a,better deal with elements that don't have a namespace URI
539d484c0,Make the tests pass on Gump.
dbf40e84c,s/CODE/code/g in javadoc
dd6d777fe,fixed fileset deletion slowdown.  Bugzilla 37297.
86b206400,call cleanup at tearDown
89dda67cd,document GreedyInputHandler
4575bd58e,s/two/three/
456488aec,"fix failonerror=""false"" includeemptydirs=""true""; reported by Alexey."
3bca66bab,ws
88391c7b1,typo
bc6cf071a,add textfile attribute to filesmatch condition.
31fc46864,document the filtersfile attribute.
3ab2f5cd5,"make different line endings different lengths so file sizes will differ, increasing the validity of the test."
3622fef8f,ws
39b65cf00,more ws
2c04265ce,add the resourcesmatch condition.
381464153,Document since Ant 1.7 for textfile attribute.
32d173dca,"replace inline constants with strings, cleaner instantiation logic."
9bfe68ba1,"more installation help, esp. classpath, proxy and troubleshooting."
2c038ed85,Mentioning workaround from #38040 re. eagerly evaluated properties.
938d00e58,ws
536a373de,add clear()
4c16ed4bd,sp
3fb7be5f4,added the onmissingfiltersfile attribute to filterset. Bugzilla report 19845.
70201309a,preserve case on Cygwin when using 1.4 toURI
6ce9f71a5,javadoc
23465a490,ws/javadoc/small code shrinkages
2ddb16472,added the inline handler element to the input task.
673e4b9c7,ws
3a9a95dbb,check for blank text before evaluating properties
75b9942db,xml nameserver check
5dfc9fa65,More helpful error message.
7917d8752,#38056: NPE when using presetdef under obscure circumstances.
7130036e2,"Properly document ""since version"" for filelist nested file element. Bugzilla 37824."
9a672c032,"A bug in SQLExec would prevent the execution of trailing, non-semicolon-delimited statements.  Bugzilla Report 37764. Submitted by Dave Brosius."
005e538b5,list->set in GenericDeploymentTool per PR# 37775. Submitted by Dave Brosius + a small modification.
f3ed9d16d,"throw away all flag, add a precommit one to account for different svn syntax for status and update"
ef415543d,PR35852: Committed changes provided by Benjamin Burgess
ac060429f,"removed deprecated method calls, changed date"
29b2a114d,Happy new year
8115eb8e1,can't see why this file had to be binary...
c141e2c27,support failonerror when file locked or similar issue. Bugzilla report 38175. Submitted by Georges-Etienne Legendre.
f997b40b6,repeat fix for resource operations
6514fc98b,2006
8ba889f15,setting back to binary with apologies to my non-USA Ant brethren
9788fe91b,use FileUtils
591d23373,point to schemavalidate
35e81ce12,2006
b13256ba3,bug #38245; sql broken on Ant1.7; added expandProperties attribute to expand properties in SQL statements.
ddac2d0b2,ws
cba4e0b11,what I assume was meant
3d1f8edd5,2006
b89d7b255,"EOL statement on ejb tasks, some HTML fixup"
f339eaa23,sp
41bcdec2a,bug #36817 fix + lower case tags Could not reproduce bug on CVSNT Could people with access to CVS on *nix check this revision please?
81543c58c,quote IO error scanning directory...
eeadc3762,2006
065d685c5,fix eol-style
3043b4818,"extra proxy diagnostics, in a java1.5-only package. By abusing the toString() operation, we dont need any extra interfaces for this."
e2a27ac31,2006
724483eec,Bugzilla 37426 Submitted by Maarten Coene <junit> task doesn't print all the Test names when using forkmode='once'
b06e66634,make FAQ on XSLTC more current
b5992ecf3,fix eol-style
b2fb37cdb,tabs to spaces
48a79031a,- removed private method that wasn't ever called - changed date
fa78f1b3b,fix ANTLRTest in Gump (extra output files created by version 2.7.6 invalidate assertions made in JUnit.  Made assertions more explicit and moved into the test buildfile.
a2c856fe3,try excluding IncludeTest when xerces not present
02994d5dd,oops
66819b3d0,try excluding ModifiedSelectorTest from crimson runs
54d7b9ecb,2006
5d94d3139,remove ApacheCon logo
9f73c537e,Update Antlib status
cc10b0f57,regenerate site
d62e0058e,sp
60b363ce1,sp
e97bc25f3,fix example
3da8bd4fa,regen site
cae1c86d7,-remove imports -change date
eb92f9de4,-swap to org.apache.tools.zip instead of jdkip -use closeQuietly
03206b7d9,2006
f2a9a0d89,test for Bug 37237
bd8be1a39,"make sure classloader cleans up resources in any case, PR 38260, submitted by Stephan Michels"
86860e58d,whitespace
7d9c0c74d,untabify
a62ba1d05,tests for 38370
1740fe9a0,skip non-directory entries in sourcepath
3ecb922f3,"Bug 38477: testcase, but couldnt see that error"
339f459f7,Applied patch by Petar Tahchiev correcting some typos one the site.
8c725b421,"Remove unused import + removed some commented out code, which has been commented out since its introduction."
c61f9feb5,Remove unused imports from testcases
10910b141,Remove unused imports from testcases
a8961fb84,Removed trivial unused private methods
9a988bb81,"38458 removed log implementation of Task to allow logging from tasks outside a project. The base class has the logging behaviour we need. This does not guarantee that (all) tasks are working outside an project, but at least will not break just because of logging."
a6d7afa66,Corrected fix in Task.java (first shortcut removed the task name from the logging entry.) Used patch of Andreas Mross.
926dbff1a,pr38465 improved recursion detection to allow the same token on one line multiple times.
b94b9396d,2006
fca5e6c96,"Found a ""cvs"" :)"
78bb53594,2006
d95378821,Enhance the Bug 38477 tests.
1e8315f57,link to ant jakarta.apache.org -> ant.apache.org
789c3b031,use StringUtils and FileUtils where possible
23dac9443,- addresses enhancement request #27446 - added closeQuietly to reduce duplication
af4cbcd8b,- addresses bug/request #27446
24b4beac8,add AntDoclet
99d2ca6d0,Give some clue that the classconstants filter has a dependency on BCEL.
4a2736327,remove external task Interactive on request of Daniel Kasmeroglu Link is also dead.
7a0e0d691,PR 38622: project helper reference may not have been set.
5eb7ef1a5,use FileUtils.close
076699062,2006 (sorry)
b84ad6344,close <ol> tag in javadoc (well it is EchoXML after all...)
28fdc7731,2006
59309ba22,Fix the example regarding dir-attribute and add an additional example for that.
72d7a6c80,"javadoc doesn't like the palckage name '', skip it"
2e6f47ada,whitespace
69b3919bb,"fix the test, sort of"
a9169f4d7,Make Gump happy for now...
dbcc61628,whisper that mkdir wont create an (already existing) directory
6d4081469,add p.a.o doap file to svn for now.
5ebaf876f,2006
677fde659,enabled this test by accident
912d5406c,fix gump build - I assume that gump has switched JDK version recently to make this break
f0ef0fc63,add slashes in asfext ns decl
ef5363f75,fix error in sample code
c277e2f72,remove httpd reference found by Jesse
d4bf1ad7e,Test failed if run on a system with UTF-8 encoding as the default.
2a38034c1,Correct test failure when running with -ea.
b3668ba41,More helpful diagnostic message for an obscure mistake I once made...
debf87817,Avoid catching ThreadDeath; just pass it on. Cf. http://www.netbeans.org/nonav/issues/show_bug.cgi?id=47191
fdade0537,2006
9af46a2ca,#38799: <junit> task should work so long as junit.jar present in <classpath> even if not among Ant libs.
