Hash,Message
8344e79c7,removing Perforce Ant tasks
c4cc9c42b,add suppresssystemout attribute to optionally make sshexec silent PR 52070
2487a9050,fix test error happening under Windows @ Jetbrains see http://teamcity.jetbrains.com/viewType.html?buildTypeId=bt133
ef9d85e59,fix error in testDifferentDrive under Windows @ jetbrains
db6344773,size comparator was vulnerable to integer overflows.  PR 54623
3e12dead7,UK is not a valid country code.  PR 54590.  Submitted by Patrick Altaie
06dc6c0ee,adding an encoding attribute to the contains selector StringResource default encoding becomes UTF-8 changing ResourceUtils to use the String's encoding when copying from a String Bug Report 54606
eb46493de,checkstyle
9dc608c24,fixing a text which is not passing under MacOS with JDK 1.7
76c39ce80,removing mention of a first build step under JDK 1.4
a186908ce,preparing a 1.9.0 version
241479888,prepare development for Ant 1.9.1
4213be740,reverting to state before first attempt to release 1.9.0
3930d3e93,JUnit4 tests marked @Ignore do not appear in XML output. PR 43969
9500eb81f,adding ASF header
473d49f5a,"adding hamcrest to the lib/optional because it is required at runtime for some tests, also bumping junit dependency in pom file"
ffdeaca2f,Odd indentation.
4e101e3c4,Junit → JUnit
d5131086b,Was not compatible to make systemClasspath (and systemBootClasspath) final; the NetBeans Ant integration in fact overwrites this value (for a reason).
cefa594fa,Restored Java 5 compilability.
3e7e9989a,Diagnosis of XMLResultAggregatorTest.testFrames failure on Java 7.
aea016a70,StringUtils.replace is obsolete.
